Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,8.30,1033.27,2818.00
0.0100,10.53,814.09,6168.30
0.0200,91.29,93.93,2974.56
0.0400,7.82,1095.89,5135.03
0.0500,7.82,1095.89,5103.72
1.4800,45.64,187.87,3099.80
1.4900,91.29,93.93,5980.43
1.5200,54.77,156.56,5949.12
1.5300,39.12,219.18,2849.32
1.5400,39.12,219.18,2911.94
1.5500,45.64,187.87,2974.56
1.5600,34.23,250.49,2974.56
1.5700,34.23,250.49,2880.63
1.5800,39.12,219.18,2786.69
1.5900,68.47,125.24,2724.07
1.6600,34.23,250.49,2724.07
1.6700,27.39,313.11,2692.76
1.6800,27.39,313.11,5792.56
1.6900,27.39,313.11,2536.20
1.7000,27.39,313.11,5792.56
1.7100,27.39,313.11,5823.87
1.7200,30.43,281.80,5886.50
1.7300,54.77,156.56,10426.61
1.7400,45.64,187.87,9080.23
1.7500,39.12,219.18,10489.24
1.7600,45.64,187.87,8547.95
1.7700,54.77,156.56,11491.19
1.8100,68.47,125.24,14465.75
1.8200,45.64,187.87,14497.06
1.8300,45.64,187.87,11428.57
1.8400,39.12,219.18,8579.26
1.8500,39.12,219.18,8547.95
1.8600,68.47,125.24,5667.32
1.8800,19.56,438.36,14215.26
1.9000,14.41,594.91,6387.48
1.9100,13.69,626.22,6669.28
1.9200,13.04,657.53,6262.23
1.9300,13.04,657.53,5917.81
1.9400,12.45,688.85,12743.64
1.9600,13.04,657.53,12837.57
1.9800,11.41,751.47,5072.41
1.9900,11.91,720.16,4821.92
2.0200,45.64,187.87,7452.05
2.0300,34.23,250.49,7452.05
2.0500,15.21,563.60,5354.21
2.0600,13.04,657.53,4508.81
2.1300,8.05,1064.58,3350.29
2.1500,45.64,187.87,3005.87
2.1600,54.77,156.56,5886.50
2.1800,68.47,125.24,9111.55
2.1900,39.12,219.18,5667.32
2.2000,39.12,219.18,8454.01
2.2100,45.64,187.87,8485.32
2.3700,27.39,313.11,8767.12
2.3800,27.39,313.11,8234.83
2.3900,27.39,313.11,14309.20
