Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1300,10.74,798.43,11037.18
0.1400,12.17,704.50,11647.75
0.1500,11.41,751.47,11553.82
0.1600,10.14,845.40,3992.17
0.2500,8.30,1033.27,4133.07
0.4400,30.43,281.80,12774.95
0.5000,30.43,281.80,21322.90
0.5100,20.29,422.70,16908.02
0.5200,20.29,422.70,17189.82
0.5300,20.29,422.70,17001.96
0.5400,18.26,469.67,21135.03
0.5500,16.60,516.63,6575.34
0.5600,10.74,798.43,6810.18
0.5700,10.14,845.40,6481.41
0.6300,20.29,422.70,19303.33
0.6400,20.29,422.70,21698.63
0.6500,60.86,140.90,21651.66
0.6800,20.29,422.70,14653.62
0.7000,18.26,469.67,1549.90
0.9400,36.52,234.83,6481.41
0.9500,20.29,422.70,6105.68
0.9600,16.60,516.63,21557.73
0.9700,15.21,563.60,21463.80
0.9800,16.60,516.63,21228.96
0.9900,16.60,516.63,21416.83
1.0000,16.60,516.63,21322.90
1.1800,36.52,234.83,4837.57
1.1900,45.64,187.87,5729.94
1.2200,60.86,140.90,5729.94
1.2300,45.64,187.87,5776.91
1.2400,36.52,234.83,5542.07
1.2500,91.29,93.93,5729.94
1.3500,22.82,375.73,4508.81
1.4000,36.52,234.83,6434.44
1.8100,45.64,187.87,4884.54
1.8200,20.29,422.70,4837.57
1.8300,22.82,375.73,4978.47
1.8400,26.08,328.77,5166.34
1.8500,45.64,187.87,5307.24
1.8600,60.86,140.90,5260.27
1.9800,22.82,375.73,12821.92
1.9900,20.29,422.70,12587.08
2.0000,20.29,422.70,12634.05
2.0100,22.82,375.73,12868.88
2.0200,26.08,328.77,12821.92
2.0300,45.64,187.87,17236.79
2.0400,26.08,328.77,17236.79
2.0500,26.08,328.77,17189.82
2.0600,30.43,281.80,17142.86
2.1000,30.43,281.80,12587.08
2.3000,18.26,469.67,12352.25
2.3200,26.08,328.77,21510.76
2.3500,30.43,281.80,21182.00
2.3600,36.52,234.83,17142.86
2.3700,36.52,234.83,17189.82
2.3800,30.43,281.80,17236.79
2.3900,26.08,328.77,12587.08
2.4100,26.08,328.77,21698.63
2.4200,22.82,375.73,21698.63
2.4300,22.82,375.73,21698.63
2.4400,18.26,469.67,21651.66
2.4600,20.29,422.70,14700.59
2.4800,91.29,93.93,21651.66
2.9200,14.04,610.57,21416.83
2.9300,14.04,610.57,21369.86
2.9700,14.04,610.57,21510.76
2.9800,20.29,422.70,21369.86
3.0500,26.08,328.77,21557.73
3.0600,20.29,422.70,12446.18
3.0700,16.60,516.63,21182.00
3.0900,15.21,563.60,17283.76
3.1000,15.21,563.60,17283.76
3.1100,15.21,563.60,21510.76
3.1300,16.60,516.63,21651.66
3.1400,16.60,516.63,21698.63
3.1500,18.26,469.67,21416.83
3.1700,30.43,281.80,21698.63
