Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,16.11,532.29,2724.07
0.0100,21.07,407.05,2724.07
0.0600,68.47,125.24,2974.56
0.0700,68.47,125.24,2818.00
0.1200,27.39,313.11,3005.87
0.1600,22.82,375.73,5604.70
0.1700,21.07,407.05,5729.94
0.1800,34.23,250.49,2692.76
0.2600,24.90,344.42,2974.56
0.3100,24.90,344.42,2818.00
0.3200,18.26,469.67,2880.63
0.3300,68.47,125.24,2943.25
0.4100,19.56,438.36,2818.00
0.4200,16.11,532.29,2755.38
0.5200,17.12,500.98,5416.83
0.5300,15.21,563.60,2880.63
0.6300,45.64,187.87,5761.25
0.6400,27.39,313.11,5698.63
0.6500,30.43,281.80,5573.39
0.6800,91.29,93.93,5636.01
0.7300,22.82,375.73,5510.76
0.8100,19.56,438.36,2974.56
0.8200,15.21,563.60,5416.83
0.8300,16.11,532.29,5041.10
0.9100,45.64,187.87,5510.76
0.9500,39.12,219.18,5416.83
0.9600,27.39,313.11,5573.39
0.9700,17.12,500.98,2974.56
0.9800,17.12,500.98,2911.94
1.0200,91.29,93.93,2786.69
1.0500,68.47,125.24,3037.18
1.1200,22.82,375.73,5698.63
1.1300,21.07,407.05,2598.83
1.1400,24.90,344.42,2911.94
1.1800,19.56,438.36,2661.45
1.2900,27.39,313.11,5135.03
1.3000,45.64,187.87,5479.45
1.3800,18.26,469.67,5166.34
1.3900,30.43,281.80,2911.94
1.4000,91.29,93.93,2818.00
1.4100,54.77,156.56,5761.25
1.4200,18.26,469.67,5761.25
1.4300,24.90,344.42,5573.39
1.4500,68.47,125.24,5416.83
1.5000,39.12,219.18,5322.90
1.5100,17.12,500.98,3005.87
1.5200,30.43,281.80,4853.23
1.6100,34.23,250.49,2911.94
1.6200,30.43,281.80,5761.25
1.6300,68.47,125.24,5103.72
1.6500,30.43,281.80,5479.45
1.6700,91.29,93.93,2755.38
1.6800,19.56,438.36,9956.95
1.6900,15.21,563.60,8391.39
1.7000,15.21,563.60,8704.50
1.7100,16.11,532.29,8986.30
1.7200,16.11,532.29,9080.23
1.7300,19.56,438.36,5604.70
1.7400,45.64,187.87,9017.61
1.8300,16.11,532.29,2191.78
1.8400,11.91,720.16,2442.27
1.8500,11.41,751.47,2598.83
1.8600,10.95,782.78,2379.65
1.8700,10.53,814.09,2379.65
1.8800,10.53,814.09,2442.27
1.8900,10.95,782.78,2410.96
1.9000,10.14,845.40,2285.71
1.9100,9.78,876.71,9330.72
1.9200,9.78,876.71,9424.66
1.9300,9.44,908.02,8954.99
1.9400,9.44,908.02,9017.61
1.9500,9.78,876.71,9017.61
1.9600,10.14,845.40,8704.50
1.9700,10.14,845.40,5729.94
1.9800,10.14,845.40,5855.19
1.9900,10.95,782.78,5823.87
2.0000,11.41,751.47,9362.04
2.0100,11.91,720.16,9393.35
2.0200,11.91,720.16,12962.82
2.0300,11.91,720.16,9800.39
2.0400,11.91,720.16,10082.19
2.0900,14.41,594.91,8892.37
2.1000,14.41,594.91,5823.87
2.1100,15.21,563.60,5886.50
2.1200,15.21,563.60,5855.19
2.1300,15.21,563.60,5729.94
2.1400,17.12,500.98,8829.75
2.1500,21.07,407.05,9205.48
2.1600,19.56,438.36,5260.27
2.1700,21.07,407.05,5197.65
2.1800,21.07,407.05,2567.51
2.1900,22.82,375.73,5228.96
2.2900,15.21,563.60,2254.40
2.3000,13.04,657.53,2035.23
2.3100,11.91,720.16,8704.50
2.3200,11.91,720.16,8735.81
2.3300,11.41,751.47,8735.81
2.3400,10.95,782.78,10677.10
2.3500,10.53,814.09,3005.87
2.3600,10.53,814.09,2911.94
2.3800,11.41,751.47,8266.14
2.3900,11.91,720.16,2285.71
2.4000,13.04,657.53,2317.03
2.4100,15.21,563.60,2379.65
2.4200,16.11,532.29,2504.89
2.4300,18.26,469.67,2567.51
2.4400,19.56,438.36,2598.83
2.4500,21.07,407.05,2661.45
2.4600,22.82,375.73,2661.45
2.4700,24.90,344.42,8516.63
2.4800,27.39,313.11,9048.92
2.4900,39.12,219.18,2410.96
2.5200,34.23,250.49,4227.01
2.5300,30.43,281.80,4414.87
2.6000,34.23,250.49,3005.87
2.6100,45.64,187.87,2880.63
2.6200,21.07,407.05,2849.32
2.6300,21.07,407.05,2755.38
2.6400,19.56,438.36,2818.00
2.6500,18.26,469.67,2849.32
2.6600,19.56,438.36,2818.00
2.6700,19.56,438.36,2880.63
2.6800,21.07,407.05,2880.63
2.6900,21.07,407.05,2880.63
2.7000,21.07,407.05,2880.63
