Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,36.52,234.83,4837.57
0.1600,13.04,657.53,5870.84
0.1700,10.74,798.43,6011.74
0.1800,10.74,798.43,5964.77
0.1900,11.41,751.47,5729.94
0.2000,14.04,610.57,5636.01
0.2100,11.41,751.47,5542.07
0.2200,10.74,798.43,5542.07
0.2300,10.14,845.40,5401.17
0.2400,10.74,798.43,5401.17
0.2500,13.04,657.53,5776.91
0.2600,30.43,281.80,5917.81
1.2900,15.21,563.60,4180.04
1.3000,10.74,798.43,18598.83
1.3200,8.69,986.30,21369.86
1.3400,8.69,986.30,3522.50
1.3500,8.69,986.30,9722.11
1.3600,8.30,1033.27,3193.74
1.3700,8.30,1033.27,9158.51
1.3800,7.94,1080.23,8407.05
1.3900,8.30,1033.27,8454.01
1.4100,60.86,140.90,8547.95
1.4200,20.29,422.70,3287.67
1.5100,30.43,281.80,3663.41
1.5200,22.82,375.73,3663.41
1.5600,36.52,234.83,3898.24
1.5700,26.08,328.77,3804.31
1.5800,36.52,234.83,3757.34
1.7800,45.64,187.87,3945.21
1.8100,22.82,375.73,3710.37
1.8200,22.82,375.73,3710.37
1.8300,26.08,328.77,3616.44
1.8400,20.29,422.70,3522.50
1.8500,60.86,140.90,2911.94
2.0800,18.26,469.67,5119.37
2.0900,16.60,516.63,4790.61
2.1000,15.21,563.60,4743.64
2.1100,14.04,610.57,4696.67
2.1200,16.60,516.63,5213.31
2.1300,22.82,375.73,4978.47
2.1400,26.08,328.77,17142.86
2.1500,26.08,328.77,16861.06
2.2500,60.86,140.90,3757.34
2.3700,20.29,422.70,9956.95
2.3800,12.17,704.50,9956.95
2.3900,14.04,610.57,10050.88
2.4000,22.82,375.73,10614.48
3.2200,14.04,610.57,8594.91
3.2300,18.26,469.67,8500.98
3.2400,22.82,375.73,8641.88
3.2500,22.82,375.73,8547.95
3.2600,20.29,422.70,8641.88
3.2700,18.26,469.67,8829.75
3.2800,18.26,469.67,8970.65
3.2900,20.29,422.70,8970.65
3.3000,18.26,469.67,4039.14
3.3100,16.60,516.63,4086.11
3.3200,15.21,563.60,4508.81
3.3300,15.21,563.60,4696.67
3.3400,11.41,751.47,4273.97
3.3500,10.14,845.40,9158.51
3.3600,9.61,892.37,8923.68
3.3700,10.14,845.40,4790.61
3.3800,10.74,798.43,5166.34
3.3900,10.14,845.40,4649.71
3.4000,10.14,845.40,9393.35
3.4100,10.14,845.40,9440.31
3.4200,8.69,986.30,9299.41
3.5400,8.30,1033.27,6105.68
3.9600,9.61,892.37,4320.94
3.9700,8.69,986.30,4086.11
3.9800,10.74,798.43,9252.45
3.9900,10.14,845.40,9205.48
4.0000,15.21,563.60,9017.61
4.2600,30.43,281.80,8313.11
4.2700,14.04,610.57,9017.61
4.2800,16.60,516.63,8923.68
4.3300,22.82,375.73,3898.24
4.3400,20.29,422.70,8500.98
4.3500,26.08,328.77,8547.95
4.3600,16.60,516.63,17048.92
4.3700,14.04,610.57,17189.82
4.3800,14.04,610.57,17048.92
4.3900,14.04,610.57,17142.86
4.4000,12.17,704.50,3663.41
4.4100,12.17,704.50,3710.37
4.4200,12.17,704.50,3804.31
4.4300,12.17,704.50,3851.27
4.4400,13.04,657.53,3851.27
4.4500,18.26,469.67,3428.57
4.4600,26.08,328.77,3945.21
5.0000,18.26,469.67,17236.79
5.0100,22.82,375.73,17142.86
5.0200,45.64,187.87,17142.86
5.0300,26.08,328.77,8360.08
5.0400,18.26,469.67,9252.45
5.0500,16.60,516.63,9863.01
5.0600,15.21,563.60,21651.66
5.0700,15.21,563.60,17001.96
5.0800,15.21,563.60,21604.70
5.0900,15.21,563.60,21651.66
5.1000,15.21,563.60,21651.66
5.1200,16.60,516.63,21557.73
5.1300,16.60,516.63,21416.83
5.1500,12.17,704.50,10567.51
5.1600,12.17,704.50,19256.36
5.1700,11.41,751.47,19303.33
5.2000,18.26,469.67,8219.18
5.2100,18.26,469.67,8266.14
5.3000,45.64,187.87,8266.14
6.0500,30.43,281.80,2864.97
6.2400,13.04,657.53,4696.67
6.2500,14.04,610.57,4743.64
6.2600,14.04,610.57,9956.95
6.2700,16.60,516.63,9158.51
6.2800,18.26,469.67,9158.51
6.2900,18.26,469.67,9205.48
6.3000,16.60,516.63,9299.41
6.3100,15.21,563.60,9393.35
6.3200,18.26,469.67,9111.55
6.3300,26.08,328.77,8735.81
6.3400,26.08,328.77,8782.78
6.3500,26.08,328.77,4133.07
6.3600,20.29,422.70,4227.01
6.6500,7.94,1080.23,7890.41
6.6700,8.69,986.30,8219.18
6.6800,8.30,1033.27,8172.21
6.6900,13.04,657.53,8266.14
6.7000,10.74,798.43,8219.18
6.7100,10.14,845.40,8266.14
6.7200,10.74,798.43,8172.21
6.7300,12.17,704.50,9487.28
6.7400,8.69,986.30,9863.01
6.7600,18.26,469.67,19397.26
6.7700,14.04,610.57,14653.62
6.7800,8.69,986.30,9534.25
6.7900,16.60,516.63,19303.33
6.8400,7.61,1127.20,3334.64
