Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.5400,17.12,500.98,3913.89
0.5500,34.23,250.49,3412.92
0.5600,22.82,375.73,4602.74
0.5700,24.90,344.42,12774.95
0.6200,34.23,250.49,14340.51
0.6300,39.12,219.18,14403.13
0.6400,39.12,219.18,14465.75
0.6500,39.12,219.18,11397.26
0.6600,45.64,187.87,14465.75
0.6700,54.77,156.56,14434.44
0.7400,45.64,187.87,11397.26
0.7500,54.77,156.56,8485.32
0.8200,91.29,93.93,11428.57
0.8300,68.47,125.24,8579.26
1.0000,68.47,125.24,14277.89
1.0600,34.23,250.49,3663.41
1.1000,21.07,407.05,6324.85
1.1100,21.07,407.05,14340.51
1.2200,54.77,156.56,14403.13
1.2500,27.39,313.11,12712.33
1.2600,18.26,469.67,6669.28
1.2700,17.12,500.98,10614.48
1.2800,54.77,156.56,10583.17
1.3000,34.23,250.49,11459.88
1.3900,39.12,219.18,11397.26
1.4000,24.90,344.42,5980.43
1.4100,34.23,250.49,3099.80
1.4200,34.23,250.49,2849.32
1.4300,16.11,532.29,5823.87
1.4400,16.11,532.29,5479.45
1.4500,14.41,594.91,2129.16
1.4600,13.69,626.22,1816.05
1.4700,12.45,688.85,1596.87
1.4800,12.45,688.85,1534.25
1.4900,11.91,720.16,11365.95
1.5100,27.39,313.11,5416.83
1.5200,21.07,407.05,14277.89
1.5400,24.90,344.42,14121.33
1.5500,27.39,313.11,14403.13
1.5600,27.39,313.11,14371.82
1.5900,34.23,250.49,14340.51
1.6000,39.12,219.18,14434.44
1.6400,68.47,125.24,8673.19
1.6600,91.29,93.93,5855.19
1.6700,21.07,407.05,6951.08
1.7000,11.91,720.16,9988.26
1.7100,10.14,845.40,12806.26
1.7200,9.78,876.71,14371.82
1.7600,9.44,908.02,14277.89
1.7700,21.07,407.05,11397.26
1.8300,22.82,375.73,5542.07
1.8400,19.56,438.36,2223.09
1.8500,19.56,438.36,2254.40
1.8600,19.56,438.36,2285.71
1.8700,19.56,438.36,2317.03
1.8800,21.07,407.05,2348.34
1.8900,24.90,344.42,2473.58
1.9000,39.12,219.18,5729.94
1.9200,39.12,219.18,2536.20
1.9300,27.39,313.11,2598.83
1.9400,30.43,281.80,2536.20
1.9500,34.23,250.49,2442.27
1.9900,30.43,281.80,8547.95
2.0000,45.64,187.87,14434.44
2.0400,91.29,93.93,11209.39
2.0500,39.12,219.18,11209.39
2.0900,30.43,281.80,14152.64
2.1000,30.43,281.80,14371.82
2.1100,34.23,250.49,14434.44
2.1200,45.64,187.87,11459.88
2.1900,15.21,563.60,4884.54
2.2000,11.91,720.16,4915.85
2.2100,11.91,720.16,4289.63
2.2200,27.39,313.11,3757.34
2.2800,45.64,187.87,9894.32
2.3000,24.90,344.42,12555.77
2.3400,27.39,313.11,14183.95
2.3500,30.43,281.80,14434.44
2.3600,34.23,250.49,11209.39
2.3700,34.23,250.49,14340.51
2.3800,54.77,156.56,11365.95
2.3900,91.29,93.93,14465.75
2.4000,45.64,187.87,11397.26
2.4100,39.12,219.18,11459.88
2.4300,68.47,125.24,11365.95
2.4400,91.29,93.93,11334.64
2.4500,68.47,125.24,14371.82
2.4900,18.26,469.67,7013.70
2.5000,11.41,751.47,4258.32
2.5400,10.53,814.09,4133.07
2.5500,11.91,720.16,4258.32
2.5700,10.14,845.40,7170.25
2.5800,10.95,782.78,10019.57
2.6600,45.64,187.87,14371.82
2.6800,54.77,156.56,11303.33
2.7500,39.12,219.18,11397.26
2.7600,54.77,156.56,8109.59
3.0600,54.77,156.56,11397.26
3.0700,91.29,93.93,11428.57
3.1100,54.77,156.56,11428.57
3.1500,45.64,187.87,14340.51
3.1800,45.64,187.87,14371.82
3.1900,34.23,250.49,12681.02
3.2000,39.12,219.18,14465.75
3.2200,34.23,250.49,8454.01
3.2300,27.39,313.11,2943.25
3.2400,27.39,313.11,2974.56
3.2500,27.39,313.11,2974.56
3.2600,27.39,313.11,2943.25
3.2700,24.90,344.42,8422.70
3.2800,27.39,313.11,11334.64
3.2900,27.39,313.11,11522.50
3.3000,27.39,313.11,2943.25
3.3100,27.39,313.11,2692.76
3.3200,30.43,281.80,11240.70
3.3300,39.12,219.18,14465.75
3.8300,11.41,751.47,4727.98
3.8400,8.56,1001.96,4696.67
3.8500,10.14,845.40,11428.57
3.8600,11.41,751.47,8422.70
3.8700,12.45,688.85,8360.08
3.8800,17.12,500.98,8360.08
3.8900,45.64,187.87,8234.83
3.9100,30.43,281.80,13964.77
3.9800,54.77,156.56,11491.19
3.9900,68.47,125.24,11397.26
4.0400,17.12,500.98,3444.23
4.0500,14.41,594.91,3099.80
4.0600,14.41,594.91,2661.45
4.0700,14.41,594.91,11428.57
4.0800,16.11,532.29,2066.54
4.0900,27.39,313.11,8454.01
4.1200,30.43,281.80,1784.74
4.1600,54.77,156.56,5667.32
4.3700,21.07,407.05,5510.76
4.3800,21.07,407.05,5448.14
4.3900,22.82,375.73,11428.57
4.4000,27.39,313.11,14403.13
4.4100,24.90,344.42,14246.58
4.4200,22.82,375.73,14403.13
4.4300,24.90,344.42,14434.44
4.4400,30.43,281.80,14434.44
4.4500,39.12,219.18,11397.26
4.4600,54.77,156.56,14465.75
4.4700,39.12,219.18,11459.88
4.4800,39.12,219.18,11491.19
4.4900,34.23,250.49,11272.02
4.5200,54.77,156.56,11428.57
4.5300,34.23,250.49,5573.39
4.5400,30.43,281.80,5855.19
4.5500,30.43,281.80,2661.45
4.5600,30.43,281.80,2630.14
4.5700,30.43,281.80,2567.51
4.5800,30.43,281.80,2567.51
4.5900,34.23,250.49,2661.45
4.6200,68.47,125.24,11491.19
4.6500,39.12,219.18,3287.67
4.6700,24.90,344.42,3037.18
4.6800,45.64,187.87,14215.26
4.7200,54.77,156.56,14403.13
4.7300,39.12,219.18,11334.64
4.7400,54.77,156.56,11491.19
4.7900,68.47,125.24,14434.44
4.8000,27.39,313.11,12743.64
4.9000,45.64,187.87,12774.95
4.9100,24.90,344.42,12931.51
4.9300,15.21,563.60,12931.51
4.9400,13.69,626.22,12900.20
4.9500,13.69,626.22,12837.57
4.9700,14.41,594.91,12837.57
4.9800,14.41,594.91,12868.88
4.9900,14.41,594.91,12868.88
5.0100,14.41,594.91,5416.83
5.0200,34.23,250.49,5135.03
5.0300,34.23,250.49,8579.26
5.0400,39.12,219.18,8454.01
5.0500,45.64,187.87,11522.50
5.1900,68.47,125.24,14371.82
5.2200,19.56,438.36,6043.05
