Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0400,9.13,939.33,2755.38
0.3300,68.47,125.24,5416.83
0.3700,54.77,156.56,2035.23
0.3900,45.64,187.87,1909.98
0.4000,21.07,407.05,1878.67
0.4100,22.82,375.73,1784.74
0.4200,22.82,375.73,1909.98
0.6600,30.43,281.80,4571.43
0.6700,34.23,250.49,4508.81
0.7300,8.56,1001.96,6324.85
0.8100,24.90,344.42,12649.71
0.8500,54.77,156.56,5009.78
0.8600,27.39,313.11,8266.14
0.8700,24.90,344.42,8203.52
0.8800,30.43,281.80,8328.77
0.8900,34.23,250.49,4821.92
1.0100,24.90,344.42,3632.09
1.0200,15.21,563.60,3318.98
1.0300,16.11,532.29,6637.96
1.0400,14.41,594.91,6669.28
1.0500,13.69,626.22,6669.28
1.0600,13.69,626.22,6669.28
1.0700,13.04,657.53,6356.16
1.0800,12.45,688.85,6418.79
1.0900,13.04,657.53,6481.41
1.1000,15.21,563.60,6481.41
1.1100,13.69,626.22,6230.92
1.1200,17.12,500.98,6105.68
1.1300,24.90,344.42,6262.23
1.1600,24.90,344.42,1659.49
1.1700,19.56,438.36,1784.74
1.2900,27.39,313.11,6418.79
1.3000,22.82,375.73,4634.05
1.3100,19.56,438.36,6324.85
1.3200,18.26,469.67,6324.85
1.3300,17.12,500.98,6293.54
1.3400,17.12,500.98,5855.19
1.3500,18.26,469.67,14340.51
1.3600,19.56,438.36,11146.77
1.3700,22.82,375.73,11146.77
1.3800,54.77,156.56,11240.70
1.4100,39.12,219.18,8454.01
1.4200,24.90,344.42,8360.08
1.4300,30.43,281.80,8454.01
1.4400,68.47,125.24,8547.95
1.8200,68.47,125.24,5949.12
1.8300,34.23,250.49,5949.12
1.9800,45.64,187.87,7358.12
2.0000,18.26,469.67,3663.41
2.0300,14.41,594.91,10050.88
2.1600,68.47,125.24,2035.23
2.1700,39.12,219.18,4853.23
2.1800,30.43,281.80,2317.03
2.5500,34.23,250.49,14277.89
2.5600,34.23,250.49,14152.64
2.5700,34.23,250.49,9080.23
2.5800,34.23,250.49,9111.55
2.5900,39.12,219.18,9174.17
