Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0900,10.74,798.43,5401.17
0.2100,15.21,563.60,5589.04
0.2200,30.43,281.80,5917.81
0.4400,26.08,328.77,9111.55
0.5800,22.82,375.73,4133.07
0.5900,13.04,657.53,3710.37
0.6000,12.17,704.50,8454.01
0.6100,12.17,704.50,4227.01
0.6800,7.94,1080.23,10285.71
1.1700,91.29,93.93,7890.41
1.2900,91.29,93.93,12774.95
1.3300,30.43,281.80,18880.63
1.3600,45.64,187.87,21698.63
1.3700,30.43,281.80,17142.86
1.3800,26.08,328.77,17189.82
1.3900,26.08,328.77,8219.18
1.4000,45.64,187.87,8454.01
1.4700,30.43,281.80,8078.28
1.4800,22.82,375.73,7843.44
1.5200,30.43,281.80,8594.91
1.5300,45.64,187.87,8313.11
1.5400,45.64,187.87,8360.08
1.5600,26.08,328.77,8454.01
1.5800,22.82,375.73,8454.01
1.5900,16.60,516.63,8829.75
1.6000,13.04,657.53,8407.05
1.6100,13.04,657.53,8313.11
1.6200,20.29,422.70,8688.85
1.6400,20.29,422.70,8923.68
1.6500,12.17,704.50,8923.68
1.7600,45.64,187.87,4227.01
1.7700,22.82,375.73,4931.51
1.8100,9.61,892.37,4273.97
2.4600,20.29,422.70,4039.14
2.5800,45.64,187.87,10285.71
2.5900,26.08,328.77,10520.55
2.6200,20.29,422.70,9534.25
2.6300,20.29,422.70,9393.35
2.7000,22.82,375.73,8407.05
