Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1400,13.69,626.22,5573.39
0.1500,16.11,532.29,5354.21
0.1900,45.64,187.87,6043.05
0.2000,91.29,93.93,6512.72
0.2900,16.11,532.29,5636.01
0.3000,17.12,500.98,5354.21
0.6600,30.43,281.80,7420.74
0.6700,30.43,281.80,7796.48
0.6800,39.12,219.18,7170.25
0.7000,68.47,125.24,11616.44
0.7100,45.64,187.87,11553.82
0.7600,68.47,125.24,9017.61
0.8100,45.64,187.87,3632.09
0.8200,34.23,250.49,3318.98
0.8300,30.43,281.80,8923.68
0.8400,30.43,281.80,5322.90
0.8500,34.23,250.49,2661.45
0.8600,45.64,187.87,2911.94
0.8700,39.12,219.18,2849.32
0.8800,54.77,156.56,2849.32
0.8900,68.47,125.24,10958.90
0.9000,68.47,125.24,10958.90
0.9100,68.47,125.24,5479.45
0.9200,39.12,219.18,2818.00
0.9300,30.43,281.80,2943.25
0.9400,24.90,344.42,2974.56
0.9500,24.90,344.42,2755.38
0.9600,27.39,313.11,2661.45
0.9700,30.43,281.80,2818.00
0.9800,30.43,281.80,2849.32
0.9900,27.39,313.11,2849.32
1.0000,91.29,93.93,5166.34
1.1000,30.43,281.80,4884.54
1.1100,21.07,407.05,5291.59
1.1200,19.56,438.36,5729.94
1.1300,19.56,438.36,14497.06
1.1400,18.26,469.67,14497.06
1.1500,19.56,438.36,14497.06
1.1600,21.07,407.05,12618.40
1.1700,21.07,407.05,3412.92
1.1800,24.90,344.42,3193.74
1.1900,39.12,219.18,4289.63
1.3000,34.23,250.49,3318.98
1.3100,39.12,219.18,3037.18
1.3200,30.43,281.80,3068.49
1.3300,30.43,281.80,3162.43
1.3400,68.47,125.24,3005.87
1.3700,39.12,219.18,9894.32
1.3800,27.39,313.11,3068.49
1.3900,27.39,313.11,3193.74
1.4000,27.39,313.11,3788.65
1.4100,30.43,281.80,3788.65
1.4200,30.43,281.80,3694.72
1.4300,27.39,313.11,3287.67
1.4400,39.12,219.18,3193.74
1.4500,45.64,187.87,3318.98
1.5900,22.82,375.73,3225.05
1.6000,22.82,375.73,3037.18
1.6100,27.39,313.11,2786.69
1.6200,45.64,187.87,8798.43
1.6500,39.12,219.18,8610.57
1.6600,45.64,187.87,5855.19
1.6700,91.29,93.93,6230.92
1.6800,68.47,125.24,2786.69
1.6900,27.39,313.11,2724.07
1.7000,22.82,375.73,2692.76
1.7200,54.77,156.56,2661.45
1.8300,45.64,187.87,3350.29
1.8400,39.12,219.18,3256.36
1.8500,39.12,219.18,8641.88
1.8600,91.29,93.93,8516.63
2.0800,39.12,219.18,3099.80
2.0900,39.12,219.18,9487.28
2.1000,39.12,219.18,9706.46
2.1100,34.23,250.49,9643.84
2.1200,54.77,156.56,9549.90
2.1400,68.47,125.24,9643.84
2.1500,39.12,219.18,9800.39
2.1600,39.12,219.18,7295.50
2.1700,34.23,250.49,8829.75
2.1800,34.23,250.49,11397.26
2.1900,39.12,219.18,11459.88
2.2000,68.47,125.24,8579.26
2.2100,45.64,187.87,9142.86
2.2200,45.64,187.87,9487.28
2.2300,39.12,219.18,9299.41
2.2400,39.12,219.18,8986.30
2.2500,34.23,250.49,9111.55
2.2600,30.43,281.80,9236.79
2.2700,30.43,281.80,9299.41
2.2800,34.23,250.49,11553.82
2.2900,34.23,250.49,11553.82
2.3000,30.43,281.80,2974.56
2.3100,30.43,281.80,3099.80
2.3200,34.23,250.49,3131.12
2.3300,45.64,187.87,2880.63
2.4400,91.29,93.93,5416.83
2.4500,27.39,313.11,8735.81
2.4600,27.39,313.11,14434.44
2.4700,30.43,281.80,14371.82
2.5000,68.47,125.24,11209.39
2.5600,22.82,375.73,3005.87
2.5700,22.82,375.73,9362.04
2.5800,21.07,407.05,5980.43
2.5900,21.07,407.05,5855.19
2.6000,21.07,407.05,8767.12
2.6100,19.56,438.36,5792.56
2.6200,18.26,469.67,5823.87
2.6300,18.26,469.67,14371.82
2.6400,19.56,438.36,9612.52
2.6600,22.82,375.73,14371.82
2.6700,22.82,375.73,14183.95
2.6900,18.26,469.67,14403.13
2.7000,18.26,469.67,5604.70
2.7100,19.56,438.36,5636.01
2.7200,19.56,438.36,5980.43
2.7300,19.56,438.36,5917.81
2.7400,19.56,438.36,5792.56
2.7500,19.56,438.36,2786.69
2.7600,19.56,438.36,3068.49
2.7700,19.56,438.36,3475.54
2.7800,19.56,438.36,8892.37
2.7900,18.26,469.67,5354.21
2.8000,19.56,438.36,8735.81
2.8100,21.07,407.05,2911.94
2.8700,45.64,187.87,2598.83
2.8800,39.12,219.18,2536.20
2.8900,30.43,281.80,2567.51
2.9000,27.39,313.11,2818.00
2.9100,22.82,375.73,2974.56
2.9200,22.82,375.73,3005.87
2.9300,22.82,375.73,9080.23
2.9400,22.82,375.73,3099.80
2.9500,22.82,375.73,3287.67
2.9600,24.90,344.42,3256.36
2.9700,24.90,344.42,3225.05
2.9800,22.82,375.73,2911.94
2.9900,24.90,344.42,14403.13
3.0000,24.90,344.42,10176.13
3.0100,24.90,344.42,10207.44
3.0200,24.90,344.42,10176.13
3.0300,22.82,375.73,9925.64
3.0400,19.56,438.36,9299.41
3.0500,22.82,375.73,5855.19
3.0600,34.23,250.49,6168.30
3.0700,39.12,219.18,10614.48
3.0800,39.12,219.18,9017.61
3.0900,45.64,187.87,14403.13
3.1000,39.12,219.18,14403.13
3.1100,34.23,250.49,14465.75
3.1200,30.43,281.80,8485.32
3.1300,21.07,407.05,14465.75
3.1400,19.56,438.36,11334.64
3.1600,16.11,532.29,12806.26
3.1700,14.41,594.91,12931.51
3.1800,16.11,532.29,9737.77
3.1900,16.11,532.29,9675.15
3.2000,17.12,500.98,9706.46
3.2300,18.26,469.67,8986.30
3.2400,18.26,469.67,9424.66
3.2500,19.56,438.36,9111.55
3.2600,21.07,407.05,8986.30
3.2700,21.07,407.05,10426.61
3.2800,22.82,375.73,10426.61
3.3000,24.90,344.42,14340.51
3.3700,21.07,407.05,9706.46
3.3800,21.07,407.05,6637.96
3.3900,19.56,438.36,2661.45
3.4000,18.26,469.67,2692.76
3.4100,18.26,469.67,2598.83
3.4200,18.26,469.67,6481.41
3.4300,18.26,469.67,6168.30
3.4400,18.26,469.67,6043.05
3.4500,19.56,438.36,2786.69
3.4600,22.82,375.73,2692.76
3.4700,21.07,407.05,2661.45
3.4800,19.56,438.36,2630.14
3.4900,18.26,469.67,5980.43
3.5000,18.26,469.67,10457.93
3.5100,17.12,500.98,10426.61
3.5200,16.11,532.29,10363.99
3.5300,15.21,563.60,9925.64
3.5400,14.41,594.91,10270.06
3.5500,13.69,626.22,10457.93
3.5600,13.69,626.22,6262.23
3.5700,12.45,688.85,2849.32
3.5800,13.69,626.22,6669.28
3.5900,14.41,594.91,6794.52
3.6000,13.69,626.22,6794.52
3.6100,19.56,438.36,6637.96
3.6200,45.64,187.87,6168.30
3.7300,21.07,407.05,3475.54
3.7400,18.26,469.67,3068.49
3.7500,18.26,469.67,2630.14
3.7600,18.26,469.67,2598.83
3.7700,19.56,438.36,2598.83
3.8100,24.90,344.42,2598.83
3.8200,22.82,375.73,2317.03
3.8300,22.82,375.73,2661.45
3.8400,24.90,344.42,2410.96
3.8500,27.39,313.11,8516.63
3.8600,24.90,344.42,2786.69
3.8700,22.82,375.73,2943.25
3.8800,22.82,375.73,2911.94
3.8900,24.90,344.42,2818.00
3.9000,30.43,281.80,2724.07
3.9100,30.43,281.80,6074.36
3.9200,45.64,187.87,9236.79
3.9500,68.47,125.24,8767.12
3.9600,68.47,125.24,9048.92
3.9700,68.47,125.24,9142.86
3.9800,45.64,187.87,9111.55
3.9900,39.12,219.18,9612.52
4.0000,68.47,125.24,9017.61
4.0100,24.90,344.42,3600.78
4.0200,16.11,532.29,3663.41
4.0300,14.41,594.91,3663.41
4.0400,13.69,626.22,10833.66
4.0500,13.04,657.53,2379.65
4.0600,13.04,657.53,2598.83
4.0700,12.45,688.85,2536.20
4.0800,11.91,720.16,10614.48
4.0900,12.45,688.85,5416.83
4.1000,11.91,720.16,5886.50
4.1100,11.91,720.16,5855.19
4.1200,11.41,751.47,2849.32
4.1300,11.91,720.16,2724.07
4.1400,11.91,720.16,5636.01
4.1500,11.91,720.16,5510.76
4.1600,12.45,688.85,5354.21
4.1700,13.04,657.53,5354.21
4.1800,15.21,563.60,2661.45
4.1900,15.21,563.60,2630.14
4.2000,16.11,532.29,2567.51
4.2100,14.41,594.91,6512.72
4.2200,14.41,594.91,3131.12
4.2300,15.21,563.60,3162.43
4.2400,15.21,563.60,3099.80
4.2500,16.11,532.29,9142.86
4.2600,16.11,532.29,8986.30
4.2700,18.26,469.67,8923.68
4.2800,24.90,344.42,9268.10
4.3400,21.07,407.05,3600.78
4.3900,16.11,532.29,3037.18
4.4000,17.12,500.98,3005.87
4.4100,22.82,375.73,2911.94
4.4200,19.56,438.36,2880.63
4.4300,16.11,532.29,2724.07
4.4400,14.41,594.91,9362.04
4.4500,13.04,657.53,9424.66
4.4600,13.04,657.53,9612.52
4.4700,13.04,657.53,9643.84
4.4800,13.04,657.53,9612.52
4.4900,13.04,657.53,9643.84
4.5000,12.45,688.85,5823.87
4.5100,12.45,688.85,9769.08
4.5200,13.04,657.53,9080.23
4.5300,13.69,626.22,2943.25
4.5400,15.21,563.60,2974.56
4.5500,17.12,500.98,3099.80
4.5600,19.56,438.36,2974.56
4.6600,16.11,532.29,2880.63
4.6700,13.69,626.22,2692.76
4.6800,14.41,594.91,6199.61
4.6900,18.26,469.67,6105.68
4.7000,24.90,344.42,6011.74
4.7100,27.39,313.11,3913.89
4.7200,91.29,93.93,3945.21
4.7400,45.64,187.87,3694.72
4.7700,19.56,438.36,3475.54
4.9000,68.47,125.24,3287.67
4.9200,39.12,219.18,3131.12
4.9300,54.77,156.56,3225.05
4.9500,54.77,156.56,3256.36
4.9600,34.23,250.49,3256.36
4.9700,34.23,250.49,3162.43
4.9800,39.12,219.18,3068.49
4.9900,91.29,93.93,2943.25
5.4000,8.56,1001.96,4727.98
5.4200,8.83,970.65,4602.74
5.4400,8.30,1033.27,6199.61
5.4500,9.13,939.33,6262.23
5.4600,9.44,908.02,6262.23
5.4700,9.44,908.02,6105.68
5.4800,8.05,1064.58,5855.19
