Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,18.26,469.67,2567.51
0.1900,54.77,156.56,5855.19
0.2000,16.11,532.29,9612.52
0.2100,17.12,500.98,2661.45
0.2200,39.12,219.18,2755.38
0.2400,24.90,344.42,2786.69
0.2500,13.69,626.22,2692.76
0.2600,13.69,626.22,9581.21
0.2700,12.45,688.85,9769.08
0.2800,10.14,845.40,9925.64
0.2900,9.78,876.71,9956.95
0.3000,10.53,814.09,9330.72
0.3200,21.07,407.05,2755.38
0.3300,22.82,375.73,2818.00
0.4000,39.12,219.18,5823.87
0.4100,39.12,219.18,5792.56
0.4200,21.07,407.05,5698.63
0.4300,18.26,469.67,2974.56
0.4400,15.21,563.60,3005.87
0.4500,11.91,720.16,3005.87
0.4600,11.41,751.47,2818.00
0.4700,13.69,626.22,5823.87
0.4800,16.11,532.29,9330.72
0.5200,19.56,438.36,10176.13
0.6300,34.23,250.49,3099.80
0.6400,30.43,281.80,3068.49
0.6500,21.07,407.05,3037.18
0.6600,16.11,532.29,2974.56
0.6700,15.21,563.60,2911.94
0.6800,16.11,532.29,2692.76
0.6900,21.07,407.05,2880.63
0.7400,22.82,375.73,9769.08
0.7500,17.12,500.98,9017.61
0.7600,17.12,500.98,8798.43
0.7700,16.11,532.29,9612.52
0.7800,14.41,594.91,9299.41
0.7900,13.04,657.53,3037.18
0.8100,15.21,563.60,3350.29
0.8200,15.21,563.60,3131.12
0.8300,54.77,156.56,9988.26
0.8900,24.90,344.42,5322.90
0.9000,22.82,375.73,5448.14
0.9600,34.23,250.49,2755.38
1.0000,21.07,407.05,2755.38
1.0100,24.90,344.42,2974.56
1.0200,30.43,281.80,3005.87
1.0900,7.82,1095.89,6919.77
1.1000,8.05,1064.58,6637.96
1.1700,22.82,375.73,8391.39
1.1800,21.07,407.05,14277.89
1.1900,22.82,375.73,11240.70
1.2000,22.82,375.73,8673.19
1.2100,22.82,375.73,2630.14
1.2200,22.82,375.73,2661.45
1.2300,22.82,375.73,2692.76
1.2400,21.07,407.05,2818.00
1.2500,22.82,375.73,2880.63
1.2600,22.82,375.73,2974.56
1.2700,24.90,344.42,2943.25
1.2800,24.90,344.42,2943.25
1.2900,27.39,313.11,2943.25
1.3000,27.39,313.11,2911.94
1.3100,30.43,281.80,2849.32
