Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.61,1127.20,4461.84
0.2400,30.43,281.80,4884.54
0.3900,13.04,657.53,4367.91
0.4000,7.30,1174.17,5025.44
0.5200,7.30,1174.17,10097.85
0.8300,7.94,1080.23,5119.37
0.8600,8.69,986.30,4743.64
1.0800,36.52,234.83,5542.07
1.1600,26.08,328.77,17189.82
1.1700,22.82,375.73,21463.80
1.1900,18.26,469.67,21557.73
1.2000,18.26,469.67,21557.73
1.2100,16.60,516.63,21510.76
1.2200,20.29,422.70,21416.83
1.2300,20.29,422.70,21416.83
1.3100,45.64,187.87,17330.72
1.3900,36.52,234.83,17283.76
1.4000,26.08,328.77,12681.02
1.4200,30.43,281.80,19303.33
1.4900,16.60,516.63,19162.43
1.5000,16.60,516.63,19256.36
1.5300,13.04,657.53,10473.58
1.5400,13.04,657.53,10426.61
1.5500,14.04,610.57,14606.65
1.5600,13.04,657.53,14888.45
1.5700,12.17,704.50,6105.68
1.5800,15.21,563.60,19303.33
1.5900,45.64,187.87,19397.26
1.6500,45.64,187.87,8125.24
1.7900,91.29,93.93,21135.03
1.9700,26.08,328.77,19256.36
2.0100,11.41,751.47,19256.36
2.1000,26.08,328.77,21182.00
2.1100,14.04,610.57,5354.21
2.1200,22.82,375.73,5072.41
2.3300,20.29,422.70,4320.94
2.3400,18.26,469.67,21651.66
2.4400,36.52,234.83,17236.79
2.4500,36.52,234.83,17236.79
2.4800,45.64,187.87,21604.70
2.7000,22.82,375.73,4790.61
2.7500,30.43,281.80,21604.70
2.7800,22.82,375.73,12587.08
2.8200,18.26,469.67,21463.80
2.8300,18.26,469.67,12540.12
2.9200,30.43,281.80,4320.94
3.1200,30.43,281.80,5682.97
3.1300,45.64,187.87,5119.37
3.1500,45.64,187.87,21698.63
3.1700,26.08,328.77,21604.70
3.1800,30.43,281.80,21651.66
3.1900,30.43,281.80,21651.66
3.2000,30.43,281.80,21651.66
3.2100,30.43,281.80,16861.06
3.2200,30.43,281.80,17001.96
3.2300,30.43,281.80,16861.06
3.2500,20.29,422.70,14700.59
3.2600,20.29,422.70,21416.83
3.2700,36.52,234.83,21463.80
3.3000,45.64,187.87,2301.37
3.8400,14.04,610.57,5307.24
3.9200,22.82,375.73,5025.44
3.9300,20.29,422.70,15686.89
3.9400,20.29,422.70,21604.70
3.9500,22.82,375.73,17236.79
3.9600,22.82,375.73,17283.76
3.9700,26.08,328.77,17048.92
3.9800,45.64,187.87,9158.51
4.0300,30.43,281.80,14982.39
4.0400,18.26,469.67,21698.63
4.0500,14.04,610.57,19444.23
4.0800,16.60,516.63,21604.70
4.0900,16.60,516.63,21651.66
4.1000,15.21,563.60,21651.66
4.1100,16.60,516.63,21604.70
4.1600,26.08,328.77,21510.76
4.2000,45.64,187.87,16954.99
4.2100,30.43,281.80,21651.66
4.2200,36.52,234.83,21651.66
4.6200,22.82,375.73,5072.41
4.6300,20.29,422.70,21651.66
4.6400,22.82,375.73,17142.86
4.6500,22.82,375.73,17189.82
4.6600,20.29,422.70,12587.08
4.6700,20.29,422.70,12915.85
4.6800,26.08,328.77,12634.05
