Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4400,8.56,1001.96,3318.98
0.5100,9.78,876.71,4070.45
0.8500,34.23,250.49,2755.38
0.8600,30.43,281.80,2849.32
0.8700,27.39,313.11,3005.87
0.8800,27.39,313.11,2849.32
0.8900,34.23,250.49,2692.76
1.0200,68.47,125.24,4039.14
1.0900,27.39,313.11,3444.23
1.1000,27.39,313.11,3287.67
1.1100,27.39,313.11,3037.18
1.1200,27.39,313.11,2974.56
1.1300,27.39,313.11,3037.18
1.1400,24.90,344.42,3068.49
1.1500,34.23,250.49,3099.80
1.3300,34.23,250.49,6324.85
1.3700,8.05,1064.58,3099.80
1.3800,7.61,1127.20,3162.43
1.4100,34.23,250.49,3099.80
1.4200,34.23,250.49,3256.36
1.4300,34.23,250.49,3318.98
1.4400,45.64,187.87,3318.98
1.4500,45.64,187.87,3131.12
1.5400,45.64,187.87,3444.23
1.5500,39.12,219.18,3256.36
1.5600,30.43,281.80,2849.32
1.5700,30.43,281.80,2536.20
1.5800,30.43,281.80,2661.45
1.5900,30.43,281.80,2536.20
1.6000,34.23,250.49,11272.02
1.6100,34.23,250.49,8391.39
1.6200,34.23,250.49,8485.32
1.6300,34.23,250.49,8579.26
1.6400,39.12,219.18,11522.50
1.6500,54.77,156.56,11491.19
1.7400,7.21,1189.82,6199.61
1.7500,7.82,1095.89,5667.32
1.7600,7.82,1095.89,3162.43
1.7700,8.05,1064.58,3882.58
1.7800,8.30,1033.27,4070.45
1.7900,8.56,1001.96,4070.45
1.8000,9.13,939.33,3976.52
1.8100,10.14,845.40,3945.21
1.8300,22.82,375.73,3162.43
1.8400,22.82,375.73,6481.41
1.8500,22.82,375.73,3037.18
1.8600,22.82,375.73,2755.38
1.8700,22.82,375.73,2786.69
1.8800,22.82,375.73,2724.07
1.8900,22.82,375.73,2786.69
1.9000,24.90,344.42,2880.63
1.9100,24.90,344.42,3162.43
1.9200,24.90,344.42,11459.88
1.9300,30.43,281.80,14434.44
1.9400,34.23,250.49,11397.26
1.9500,30.43,281.80,2818.00
1.9600,30.43,281.80,2818.00
1.9700,30.43,281.80,11303.33
1.9800,45.64,187.87,14403.13
1.9900,39.12,219.18,6011.74
2.0000,30.43,281.80,2755.38
2.0100,30.43,281.80,2724.07
2.0200,30.43,281.80,2692.76
2.0300,34.23,250.49,6043.05
2.0400,54.77,156.56,6105.68
2.2100,21.07,407.05,2849.32
2.2200,19.56,438.36,2911.94
2.2300,19.56,438.36,2974.56
2.2400,19.56,438.36,2943.25
2.2500,22.82,375.73,3131.12
2.2600,24.90,344.42,2974.56
2.2700,27.39,313.11,7013.70
2.2800,30.43,281.80,8454.01
2.2900,27.39,313.11,8422.70
2.3000,30.43,281.80,11522.50
2.3100,34.23,250.49,11397.26
2.3200,54.77,156.56,11303.33
2.3300,30.43,281.80,11303.33
2.3700,21.07,407.05,6168.30
2.3800,21.07,407.05,14215.26
2.3900,27.39,313.11,11052.84
2.4000,54.77,156.56,14027.40
2.4100,39.12,219.18,2598.83
2.6900,30.43,281.80,3381.60
2.7000,27.39,313.11,3193.74
2.7100,27.39,313.11,2943.25
2.7200,27.39,313.11,14371.82
2.7300,27.39,313.11,14434.44
2.7400,24.90,344.42,14371.82
2.7500,22.82,375.73,6982.39
2.7600,18.26,469.67,14403.13
2.7900,13.04,657.53,14215.26
2.8000,12.45,688.85,4508.81
2.8100,13.69,626.22,8516.63
2.8200,14.41,594.91,2849.32
2.8300,16.11,532.29,2974.56
2.8400,16.11,532.29,2943.25
2.8500,17.12,500.98,3005.87
2.8600,18.26,469.67,3068.49
2.8700,18.26,469.67,3131.12
2.8800,18.26,469.67,3037.18
2.8900,22.82,375.73,3131.12
3.0800,27.39,313.11,3256.36
3.0900,22.82,375.73,3475.54
3.1000,22.82,375.73,3037.18
3.1100,34.23,250.49,2818.00
3.2000,91.29,93.93,2880.63
3.2100,45.64,187.87,2724.07
3.2200,68.47,125.24,2598.83
3.2300,91.29,93.93,2724.07
3.3300,39.12,219.18,2567.51
3.3400,54.77,156.56,6481.41
3.3500,34.23,250.49,6481.41
3.3600,27.39,313.11,6230.92
3.3700,22.82,375.73,2692.76
3.3800,22.82,375.73,2536.20
3.3900,24.90,344.42,2473.58
3.4000,21.07,407.05,2567.51
3.4100,24.90,344.42,2598.83
3.4200,30.43,281.80,2692.76
