Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,15.21,563.60,2630.14
0.0100,34.23,250.49,4947.16
0.6600,18.26,469.67,2191.78
0.6800,16.11,532.29,5636.01
0.6900,14.41,594.91,5573.39
0.7000,15.21,563.60,5573.39
0.7100,21.07,407.05,5698.63
0.7200,24.90,344.42,5949.12
0.7300,30.43,281.80,6011.74
0.7600,91.29,93.93,11115.46
0.8500,17.12,500.98,9894.32
0.9100,13.69,626.22,14403.13
0.9200,13.69,626.22,14403.13
0.9300,14.41,594.91,14309.20
0.9400,16.11,532.29,12774.95
0.9500,16.11,532.29,14371.82
0.9600,15.21,563.60,8579.26
0.9700,16.11,532.29,14465.75
0.9900,17.12,500.98,12868.88
1.0000,18.26,469.67,7045.01
1.0100,21.07,407.05,7765.17
1.0200,24.90,344.42,5604.70
1.0300,45.64,187.87,10771.04
1.1000,39.12,219.18,2880.63
1.1100,39.12,219.18,2755.38
1.1200,39.12,219.18,2692.76
1.1300,34.23,250.49,2692.76
1.1600,45.64,187.87,9675.15
1.1700,45.64,187.87,10363.99
1.2000,54.77,156.56,6387.48
1.2200,27.39,313.11,11459.88
1.2300,19.56,438.36,8297.46
1.2400,16.11,532.29,8297.46
1.2500,16.11,532.29,11428.57
1.2600,16.11,532.29,8798.43
1.2700,16.11,532.29,14403.13
1.2800,14.41,594.91,14277.89
1.2900,16.11,532.29,10833.66
1.3000,21.07,407.05,10520.55
1.3400,54.77,156.56,5636.01
1.4100,45.64,187.87,10426.61
1.4200,34.23,250.49,10363.99
1.4300,34.23,250.49,9925.64
1.4400,39.12,219.18,6011.74
1.4500,68.47,125.24,4227.01
1.5400,14.41,594.91,4508.81
1.5500,10.95,782.78,4540.12
1.5600,22.82,375.73,4571.43
1.6300,39.12,219.18,2943.25
1.6400,34.23,250.49,5729.94
1.6500,34.23,250.49,5823.87
1.6600,30.43,281.80,5949.12
1.6700,30.43,281.80,2724.07
1.6800,27.39,313.11,5698.63
1.6900,27.39,313.11,8641.88
1.7000,30.43,281.80,14371.82
1.7100,39.12,219.18,14434.44
1.7200,45.64,187.87,14403.13
1.7300,39.12,219.18,14371.82
1.7400,34.23,250.49,14309.20
1.7500,30.43,281.80,14434.44
1.7600,27.39,313.11,11397.26
1.8000,22.82,375.73,7326.81
1.8100,24.90,344.42,7076.32
1.8200,24.90,344.42,9487.28
1.8500,24.90,344.42,9393.35
1.8600,39.12,219.18,8892.37
1.8700,68.47,125.24,8892.37
1.8800,54.77,156.56,9017.61
1.8900,30.43,281.80,9737.77
1.9000,34.23,250.49,10019.57
2.0200,27.39,313.11,4634.05
2.0300,39.12,219.18,11146.77
2.0400,39.12,219.18,11428.57
2.0500,30.43,281.80,8767.12
2.0600,30.43,281.80,8579.26
2.0700,34.23,250.49,2786.69
2.0800,45.64,187.87,2943.25
2.0900,45.64,187.87,2818.00
2.1000,27.39,313.11,2880.63
2.1100,24.90,344.42,2880.63
2.1200,19.56,438.36,5667.32
2.1300,16.11,532.29,11115.46
2.1400,14.41,594.91,14340.51
2.1500,14.41,594.91,14465.75
2.1600,14.41,594.91,14434.44
2.1800,13.04,657.53,7138.94
2.1900,11.91,720.16,7326.81
2.2000,11.91,720.16,7076.32
2.2100,12.45,688.85,6919.77
2.2200,15.21,563.60,10363.99
2.2300,16.11,532.29,10489.24
2.2400,16.11,532.29,7013.70
2.2500,19.56,438.36,6982.39
2.2600,24.90,344.42,6951.08
2.2700,34.23,250.49,10426.61
2.2800,68.47,125.24,10238.75
2.2900,45.64,187.87,10645.79
2.3000,39.12,219.18,8015.66
2.3100,34.23,250.49,8829.75
2.3200,45.64,187.87,8172.21
2.3300,30.43,281.80,8422.70
2.3400,24.90,344.42,10301.37
2.3500,22.82,375.73,9581.21
2.3600,22.82,375.73,2755.38
2.3700,27.39,313.11,2692.76
2.3800,27.39,313.11,2692.76
2.3900,27.39,313.11,2724.07
2.4000,27.39,313.11,2786.69
2.4100,30.43,281.80,2849.32
2.4200,39.12,219.18,2880.63
2.4300,54.77,156.56,2818.00
2.4700,54.77,156.56,8829.75
2.5500,13.04,657.53,2661.45
2.5600,15.21,563.60,2379.65
2.5700,15.21,563.60,2160.47
2.5800,14.41,594.91,9174.17
2.5900,11.91,720.16,3788.65
2.6000,9.13,939.33,3632.09
2.6300,54.77,156.56,9017.61
2.7000,68.47,125.24,9299.41
2.7200,18.26,469.67,5698.63
2.7300,19.56,438.36,3851.27
2.7400,22.82,375.73,9988.26
2.7500,17.12,500.98,10144.81
2.7600,13.69,626.22,9487.28
2.7700,13.04,657.53,9268.10
2.7800,13.69,626.22,14183.95
2.8000,12.45,688.85,8641.88
2.8100,12.45,688.85,5542.07
2.8200,13.04,657.53,5636.01
2.8300,13.69,626.22,5761.25
2.8400,13.69,626.22,5792.56
2.8500,14.41,594.91,5823.87
2.8600,18.26,469.67,5792.56
2.9000,45.64,187.87,14434.44
2.9100,39.12,219.18,14434.44
2.9400,21.07,407.05,5510.76
2.9500,19.56,438.36,5604.70
2.9600,21.07,407.05,5698.63
2.9700,30.43,281.80,5636.01
3.0000,24.90,344.42,1909.98
3.0100,34.23,250.49,1722.11
3.0300,19.56,438.36,5636.01
3.0400,14.41,594.91,8547.95
3.0500,13.69,626.22,14434.44
3.0600,15.21,563.60,14371.82
3.0700,15.21,563.60,14403.13
3.0800,14.41,594.91,11365.95
3.0900,13.04,657.53,5416.83
3.1000,14.41,594.91,5729.94
3.1100,17.12,500.98,1784.74
3.1200,21.07,407.05,1784.74
3.1300,30.43,281.80,5385.52
3.1400,21.07,407.05,8579.26
3.1500,21.07,407.05,8704.50
3.1600,24.90,344.42,5448.14
