Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0800,21.07,407.05,5573.39
0.0900,24.90,344.42,3037.18
0.1100,39.12,219.18,3381.60
0.1400,68.47,125.24,14465.75
0.1500,45.64,187.87,9330.72
0.1600,54.77,156.56,9675.15
0.3800,11.41,751.47,8610.57
0.3900,7.82,1095.89,5416.83
0.4000,10.53,814.09,3225.05
0.4100,34.23,250.49,3193.74
0.4500,18.26,469.67,2818.00
0.4600,10.53,814.09,2724.07
0.4700,9.13,939.33,2598.83
0.5400,11.41,751.47,2911.94
0.5500,10.95,782.78,2692.76
0.6200,54.77,156.56,2974.56
0.6600,9.78,876.71,2661.45
0.6700,8.30,1033.27,4978.47
0.6800,14.41,594.91,9894.32
0.7200,91.29,93.93,5103.72
0.8000,18.26,469.67,5667.32
0.8100,10.53,814.09,6105.68
0.8700,17.12,500.98,2943.25
0.8800,10.95,782.78,3037.18
0.8900,9.44,908.02,2880.63
0.9000,9.78,876.71,5792.56
0.9300,12.45,688.85,2379.65
0.9400,16.11,532.29,2285.71
0.9500,27.39,313.11,2254.40
0.9600,24.90,344.42,2473.58
0.9700,24.90,344.42,2567.51
0.9800,24.90,344.42,2504.89
0.9900,24.90,344.42,2473.58
1.0000,22.82,375.73,2536.20
1.0100,22.82,375.73,2598.83
1.0200,24.90,344.42,2630.14
1.0300,30.43,281.80,5886.50
1.1600,7.82,1095.89,3037.18
1.1700,12.45,688.85,3037.18
1.1800,30.43,281.80,3068.49
1.1900,19.56,438.36,2943.25
1.2000,19.56,438.36,2724.07
1.2100,18.26,469.67,2943.25
1.2200,19.56,438.36,2880.63
1.2300,19.56,438.36,2974.56
1.2400,19.56,438.36,3037.18
1.2500,19.56,438.36,3005.87
1.2600,19.56,438.36,2943.25
1.2700,21.07,407.05,2911.94
1.2800,21.07,407.05,2880.63
1.2900,21.07,407.05,2661.45
1.4000,34.23,250.49,3444.23
1.4100,27.39,313.11,3318.98
1.4400,30.43,281.80,14183.95
1.4500,30.43,281.80,14121.33
1.4700,34.23,250.49,14434.44
1.4800,30.43,281.80,11303.33
1.4900,30.43,281.80,11428.57
1.5000,34.23,250.49,11365.95
1.5100,68.47,125.24,11272.02
1.5300,54.77,156.56,8391.39
1.5400,45.64,187.87,8767.12
1.5500,34.23,250.49,14465.75
1.5600,34.23,250.49,2755.38
1.5700,39.12,219.18,2724.07
1.5800,15.21,563.60,8923.68
1.6100,12.45,688.85,12774.95
1.6700,10.53,814.09,7201.57
1.6800,13.04,657.53,9581.21
1.6900,14.41,594.91,12837.57
1.7000,15.21,563.60,12868.88
1.7200,16.11,532.29,8704.50
1.7300,19.56,438.36,5604.70
1.7400,45.64,187.87,6074.36
1.7800,19.56,438.36,6262.23
1.7900,16.11,532.29,6105.68
1.8000,16.11,532.29,10050.88
1.8100,16.11,532.29,10113.50
1.8200,12.45,688.85,9863.01
1.8400,13.04,657.53,14246.58
1.8500,13.69,626.22,14277.89
1.8700,17.12,500.98,14152.64
1.8800,21.07,407.05,14340.51
1.8900,24.90,344.42,14434.44
1.9000,34.23,250.49,11303.33
1.9100,27.39,313.11,11303.33
1.9200,22.82,375.73,14434.44
1.9300,24.90,344.42,11428.57
1.9400,24.90,344.42,11459.88
1.9500,24.90,344.42,11491.19
1.9600,24.90,344.42,8641.88
1.9700,21.07,407.05,5698.63
1.9800,18.26,469.67,5855.19
1.9900,19.56,438.36,5792.56
2.0000,19.56,438.36,5792.56
2.0100,18.26,469.67,5698.63
2.0200,18.26,469.67,5698.63
2.0300,18.26,469.67,5636.01
2.0400,18.26,469.67,8454.01
2.0500,18.26,469.67,5479.45
2.0600,17.12,500.98,5604.70
2.0700,16.11,532.29,11240.70
2.0800,16.11,532.29,14371.82
2.0900,15.21,563.60,5354.21
2.1000,16.11,532.29,5729.94
2.1100,16.11,532.29,5667.32
2.1200,17.12,500.98,5604.70
2.1600,10.53,814.09,2536.20
2.1700,10.53,814.09,2536.20
2.1800,10.53,814.09,2504.89
2.1900,10.95,782.78,2473.58
2.2000,11.41,751.47,5698.63
2.2100,10.14,845.40,11397.26
2.2200,10.53,814.09,14340.51
2.2300,11.41,751.47,6825.83
2.2400,11.41,751.47,7452.05
2.2500,11.41,751.47,11334.64
2.2600,11.91,720.16,11303.33
2.2700,13.04,657.53,11209.39
2.2800,16.11,532.29,6450.10
2.2900,17.12,500.98,6199.61
2.3000,17.12,500.98,14340.51
2.3100,19.56,438.36,8610.57
2.3200,19.56,438.36,5604.70
2.3300,21.07,407.05,5855.19
2.3400,22.82,375.73,2567.51
2.3500,22.82,375.73,2692.76
2.3600,24.90,344.42,2692.76
2.3700,24.90,344.42,2755.38
2.3800,27.39,313.11,5823.87
2.3900,30.43,281.80,14497.06
2.4000,54.77,156.56,14465.75
2.4300,34.23,250.49,9205.48
2.4400,27.39,313.11,2724.07
2.4500,54.77,156.56,2567.51
2.4800,7.61,1127.20,2442.27
2.4900,34.23,250.49,8109.59
2.5000,27.39,313.11,11178.08
2.5500,17.12,500.98,14434.44
2.5600,18.26,469.67,14434.44
2.5900,27.39,313.11,14277.89
2.6000,34.23,250.49,14215.26
2.6100,91.29,93.93,4540.12
2.6300,30.43,281.80,8641.88
2.6400,22.82,375.73,8266.14
2.6500,22.82,375.73,11491.19
2.6600,21.07,407.05,14434.44
2.6700,21.07,407.05,11428.57
2.6800,21.07,407.05,11272.02
2.6900,18.26,469.67,14403.13
