Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,30.43,281.80,3710.37
0.6200,14.04,610.57,7984.34
0.6300,8.30,1033.27,7561.64
0.7800,36.52,234.83,9487.28
0.8100,45.64,187.87,8078.28
0.8300,11.41,751.47,8078.28
0.8400,10.74,798.43,8125.24
1.2800,45.64,187.87,7091.98
2.1000,30.43,281.80,5072.41
2.1100,45.64,187.87,9769.08
2.2600,30.43,281.80,10520.55
2.5300,36.52,234.83,6011.74
2.5400,14.04,610.57,6011.74
2.5500,13.04,657.53,5917.81
2.5600,12.17,704.50,9956.95
2.5700,14.04,610.57,9158.51
2.5800,18.26,469.67,9017.61
3.0600,45.64,187.87,9017.61
3.1900,10.74,798.43,10896.28
3.2000,10.74,798.43,10520.55
3.2100,10.74,798.43,10473.58
3.2200,10.74,798.43,10708.41
3.2300,9.61,892.37,10191.78
3.2700,8.69,986.30,9909.98
3.2800,10.74,798.43,9017.61
3.2900,13.04,657.53,9252.45
3.3000,14.04,610.57,8876.71
3.8900,22.82,375.73,10849.32
3.9000,18.26,469.67,9581.21
3.9100,18.26,469.67,11835.62
3.9200,18.26,469.67,11882.58
3.9300,18.26,469.67,8970.65
3.9400,20.29,422.70,9017.61
3.9500,20.29,422.70,8876.71
3.9600,30.43,281.80,9064.58
4.0700,26.08,328.77,9393.35
4.0800,26.08,328.77,9534.25
4.4500,7.61,1127.20,5025.44
4.4700,9.61,892.37,12352.25
4.4900,11.41,751.47,5072.41
4.5000,8.30,1033.27,5119.37
4.5100,36.52,234.83,12023.48
4.7800,18.26,469.67,4931.51
4.8200,13.04,657.53,5542.07
4.8300,14.04,610.57,8970.65
4.8400,18.26,469.67,8031.31
5.0000,22.82,375.73,5636.01
5.1700,45.64,187.87,5213.31
5.2600,45.64,187.87,5260.27
5.2700,22.82,375.73,5401.17
5.2800,36.52,234.83,5589.04
