Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.40,1158.51,4101.76
0.0800,39.12,219.18,4978.47
0.5900,54.77,156.56,2692.76
0.6500,45.64,187.87,6637.96
0.6600,34.23,250.49,8422.70
0.6800,45.64,187.87,14434.44
0.6900,91.29,93.93,9487.28
0.9200,34.23,250.49,6230.92
0.9300,54.77,156.56,11553.82
0.9400,45.64,187.87,11522.50
0.9500,34.23,250.49,11522.50
0.9900,34.23,250.49,2661.45
1.0000,24.90,344.42,8360.08
1.0100,24.90,344.42,7953.03
1.0400,27.39,313.11,9080.23
1.0500,24.90,344.42,8986.30
1.0600,27.39,313.11,8673.19
1.0700,45.64,187.87,8328.77
1.1300,68.47,125.24,14215.26
1.2200,24.90,344.42,2536.20
1.2300,22.82,375.73,2849.32
1.2400,24.90,344.42,2880.63
1.2500,24.90,344.42,2880.63
1.2600,27.39,313.11,2911.94
1.2700,27.39,313.11,2943.25
1.2800,39.12,219.18,3162.43
1.2900,39.12,219.18,3225.05
1.3000,34.23,250.49,3037.18
1.3100,30.43,281.80,2974.56
1.3200,54.77,156.56,3005.87
1.4900,22.82,375.73,5823.87
1.5000,45.64,187.87,6418.79
1.5100,24.90,344.42,6700.59
1.5200,30.43,281.80,6512.72
1.5300,34.23,250.49,3256.36
1.5400,45.64,187.87,8328.77
1.6200,45.64,187.87,8641.88
1.6300,91.29,93.93,8579.26
1.6600,45.64,187.87,6982.39
1.7000,27.39,313.11,3350.29
1.7100,21.07,407.05,3005.87
1.7200,19.56,438.36,3005.87
1.7300,21.07,407.05,3037.18
1.7400,24.90,344.42,3099.80
1.8200,10.53,814.09,4602.74
2.1400,22.82,375.73,3851.27
2.1500,22.82,375.73,4383.56
2.1800,24.90,344.42,6794.52
2.1900,68.47,125.24,7107.63
2.2100,30.43,281.80,3819.96
2.2200,30.43,281.80,6606.65
2.2600,39.12,219.18,4696.67
2.3900,27.39,313.11,4414.87
2.4100,39.12,219.18,4383.56
2.4200,39.12,219.18,4352.25
2.4300,54.77,156.56,4352.25
2.5500,10.95,782.78,8297.46
2.5600,11.41,751.47,5573.39
2.5700,15.21,563.60,6262.23
2.8200,68.47,125.24,8422.70
