Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.82,1095.89,3005.87
0.4400,16.11,532.29,8485.32
0.4500,18.26,469.67,8203.52
0.4600,17.12,500.98,3381.60
0.4700,16.11,532.29,3162.43
0.4900,13.04,657.53,14246.58
0.5000,9.44,908.02,10927.59
0.8900,34.23,250.49,3162.43
0.9000,27.39,313.11,3193.74
0.9100,27.39,313.11,3162.43
0.9200,24.90,344.42,3162.43
0.9300,24.90,344.42,3005.87
0.9400,24.90,344.42,3005.87
0.9500,24.90,344.42,3037.18
0.9600,24.90,344.42,3005.87
0.9700,24.90,344.42,8547.95
0.9800,30.43,281.80,11491.19
1.0600,18.26,469.67,3225.05
1.0700,14.41,594.91,9737.77
1.0900,11.91,720.16,14371.82
1.1200,11.91,720.16,14121.33
1.1300,13.04,657.53,14465.75
1.1400,14.41,594.91,8516.63
1.1500,17.12,500.98,14403.13
1.1600,19.56,438.36,2661.45
1.1700,19.56,438.36,2818.00
1.1800,19.56,438.36,2911.94
1.1900,19.56,438.36,2974.56
1.2000,19.56,438.36,3037.18
1.2100,21.07,407.05,3131.12
1.2200,22.82,375.73,3162.43
1.4000,34.23,250.49,2849.32
1.4100,24.90,344.42,2880.63
1.4200,22.82,375.73,2755.38
1.4300,22.82,375.73,5886.50
1.4400,22.82,375.73,5886.50
1.4500,22.82,375.73,2661.45
1.4600,21.07,407.05,2818.00
1.4700,21.07,407.05,2974.56
1.4800,22.82,375.73,3005.87
1.4900,22.82,375.73,2911.94
1.5000,24.90,344.42,2880.63
1.5100,27.39,313.11,2943.25
1.5200,27.39,313.11,3037.18
1.5300,27.39,313.11,3005.87
1.5400,27.39,313.11,2943.25
1.5500,39.12,219.18,3005.87
1.6100,27.39,313.11,2974.56
1.6200,27.39,313.11,2974.56
1.6300,24.90,344.42,2943.25
1.6400,27.39,313.11,2911.94
1.6500,30.43,281.80,8547.95
1.6600,30.43,281.80,11491.19
1.6700,30.43,281.80,14465.75
1.6800,39.12,219.18,14465.75
1.7100,8.83,970.65,6919.77
1.7200,17.12,500.98,14277.89
1.7900,9.78,876.71,14340.51
1.8100,9.78,876.71,6888.45
1.8200,9.78,876.71,3819.96
1.8300,9.78,876.71,3632.09
1.8600,9.78,876.71,7984.34
1.8700,9.78,876.71,8297.46
1.8800,10.14,845.40,8422.70
1.8900,9.78,876.71,8391.39
1.9000,9.78,876.71,11365.95
1.9100,11.41,751.47,8360.08
1.9200,14.41,594.91,5385.52
1.9300,19.56,438.36,5322.90
1.9400,27.39,313.11,8516.63
1.9500,22.82,375.73,1753.42
2.0400,24.90,344.42,12806.26
2.0600,21.07,407.05,14371.82
2.0700,19.56,438.36,11522.50
2.0800,19.56,438.36,11491.19
2.0900,21.07,407.05,11459.88
2.1000,22.82,375.73,8516.63
2.1100,91.29,93.93,5479.45
2.1900,19.56,438.36,3162.43
2.2000,19.56,438.36,3037.18
2.2100,19.56,438.36,8610.57
2.2200,18.26,469.67,8610.57
2.2300,19.56,438.36,5636.01
2.2400,19.56,438.36,8547.95
2.2500,19.56,438.36,8516.63
2.2600,21.07,407.05,5729.94
2.2700,21.07,407.05,5667.32
2.2800,22.82,375.73,2661.45
2.3900,19.56,438.36,3225.05
2.4000,17.12,500.98,2786.69
2.4100,17.12,500.98,11459.88
2.4200,17.12,500.98,11522.50
2.4300,16.11,532.29,2849.32
2.4400,17.12,500.98,3037.18
2.4500,17.12,500.98,3005.87
2.4600,19.56,438.36,3131.12
2.4700,21.07,407.05,2911.94
2.4900,45.64,187.87,14215.26
2.5600,34.23,250.49,11365.95
2.5700,39.12,219.18,11459.88
2.5800,54.77,156.56,11428.57
