Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.0200,30.43,281.80,7702.54
1.0300,91.29,93.93,8266.14
1.0400,60.86,140.90,8735.81
1.0500,36.52,234.83,8876.71
1.0800,60.86,140.90,4086.11
1.0900,36.52,234.83,4039.14
1.1000,91.29,93.93,8594.91
1.1300,15.21,563.60,8923.68
1.1400,15.21,563.60,9111.55
1.1500,14.04,610.57,8454.01
1.1600,12.17,704.50,8547.95
1.1700,12.17,704.50,8360.08
1.1800,11.41,751.47,17001.96
1.1900,10.14,845.40,16954.99
1.2000,10.14,845.40,21557.73
1.2600,11.41,751.47,21463.80
1.2700,11.41,751.47,17142.86
1.2800,12.17,704.50,17095.89
1.2900,16.60,516.63,21604.70
1.3000,45.64,187.87,21463.80
1.3100,22.82,375.73,21604.70
1.3200,20.29,422.70,21463.80
1.3300,30.43,281.80,21651.66
1.4300,18.26,469.67,5213.31
1.4600,45.64,187.87,4931.51
1.4700,30.43,281.80,8688.85
1.4800,30.43,281.80,8829.75
1.4900,45.64,187.87,17236.79
1.5000,45.64,187.87,12727.98
1.5600,26.08,328.77,8454.01
1.5700,30.43,281.80,2911.94
1.5800,26.08,328.77,2958.90
1.5900,22.82,375.73,8219.18
1.6000,15.21,563.60,16908.02
1.6100,14.04,610.57,21698.63
1.6200,13.04,657.53,17001.96
1.6300,13.04,657.53,17001.96
1.6400,14.04,610.57,17001.96
1.6500,14.04,610.57,21651.66
1.6600,13.04,657.53,17001.96
1.6700,14.04,610.57,17048.92
1.6800,14.04,610.57,16954.99
1.6900,13.04,657.53,16954.99
1.9500,18.26,469.67,7702.54
1.9600,13.04,657.53,6669.28
2.0000,10.14,845.40,21604.70
2.0100,10.14,845.40,21510.76
2.0600,10.74,798.43,21510.76
2.0700,12.17,704.50,12446.18
2.0800,12.17,704.50,8266.14
2.0900,13.04,657.53,8407.05
2.1000,15.21,563.60,12634.05
2.1100,15.21,563.60,8407.05
2.1200,20.29,422.70,17236.79
2.1300,26.08,328.77,10050.88
2.1800,91.29,93.93,8923.68
2.2000,60.86,140.90,8876.71
2.2900,91.29,93.93,17283.76
2.3000,45.64,187.87,8876.71
2.3100,91.29,93.93,8876.71
2.3600,11.41,751.47,17142.86
2.3700,11.41,751.47,8500.98
2.3800,11.41,751.47,8219.18
2.3900,11.41,751.47,8407.05
2.4000,10.74,798.43,8829.75
2.4100,11.41,751.47,8547.95
2.4200,18.26,469.67,8500.98
2.4300,26.08,328.77,8641.88
2.4400,36.52,234.83,8970.65
2.5000,18.26,469.67,16579.26
2.5100,16.60,516.63,8735.81
2.5200,16.60,516.63,9158.51
2.5300,18.26,469.67,9158.51
2.5600,45.64,187.87,21369.86
2.7100,14.04,610.57,7138.94
2.7200,10.74,798.43,7091.98
2.7300,8.69,986.30,6951.08
2.7400,8.69,986.30,7138.94
2.7500,9.13,939.33,7467.71
2.7600,9.13,939.33,8031.31
2.7700,14.04,610.57,6810.18
2.7900,16.60,516.63,6904.11
2.8000,12.17,704.50,9769.08
2.8100,13.04,657.53,5636.01
2.8400,30.43,281.80,6857.14
3.2300,30.43,281.80,8407.05
3.2400,36.52,234.83,8360.08
3.2500,91.29,93.93,6716.24
3.2600,45.64,187.87,7514.68
3.2700,36.52,234.83,8923.68
