Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,24.90,344.42,2818.00
0.0500,45.64,187.87,9925.64
0.0600,68.47,125.24,9925.64
0.0700,91.29,93.93,2880.63
0.0800,45.64,187.87,2943.25
0.0900,45.64,187.87,2786.69
0.1000,54.77,156.56,5667.32
0.1100,34.23,250.49,5416.83
0.2200,21.07,407.05,5260.27
0.2300,21.07,407.05,3318.98
0.2400,22.82,375.73,3256.36
0.3300,18.26,469.67,8986.30
0.3400,22.82,375.73,9142.86
0.3500,30.43,281.80,9142.86
0.3900,34.23,250.49,2567.51
0.4000,21.07,407.05,2661.45
0.4100,21.07,407.05,9612.52
0.4200,22.82,375.73,9549.90
0.4300,91.29,93.93,9831.70
0.5200,30.43,281.80,2692.76
0.5300,27.39,313.11,9393.35
0.5400,27.39,313.11,2974.56
0.5700,68.47,125.24,9894.32
0.6000,68.47,125.24,9643.84
0.6100,45.64,187.87,9737.77
0.6400,45.64,187.87,9612.52
0.6500,34.23,250.49,9581.21
0.6700,54.77,156.56,9487.28
0.7400,91.29,93.93,8172.21
0.7500,54.77,156.56,8485.32
0.7700,68.47,125.24,3005.87
0.8000,54.77,156.56,5510.76
0.8100,54.77,156.56,5667.32
0.8300,68.47,125.24,5260.27
0.8400,39.12,219.18,2567.51
0.8500,30.43,281.80,9205.48
0.8600,30.43,281.80,9643.84
0.9800,68.47,125.24,5823.87
0.9900,27.39,313.11,9737.77
1.0000,18.26,469.67,9956.95
1.0100,17.12,500.98,3068.49
1.0200,22.82,375.73,3162.43
1.3800,45.64,187.87,2849.32
1.3900,54.77,156.56,2880.63
1.4000,27.39,313.11,3005.87
1.4100,21.07,407.05,2943.25
1.4200,45.64,187.87,2442.27
1.4500,8.30,1033.27,6731.90
1.4700,12.45,688.85,8391.39
1.4800,14.41,594.91,12273.97
1.4900,14.41,594.91,8704.50
1.5000,14.41,594.91,3287.67
1.5100,16.11,532.29,9048.92
1.5200,18.26,469.67,9017.61
1.5300,19.56,438.36,9017.61
1.5400,19.56,438.36,2598.83
1.5500,18.26,469.67,2880.63
1.5600,18.26,469.67,2911.94
1.5700,18.26,469.67,2943.25
1.5800,21.07,407.05,2943.25
1.5900,27.39,313.11,2911.94
1.6000,24.90,344.42,2911.94
1.6100,24.90,344.42,2880.63
1.6200,27.39,313.11,2880.63
1.6300,30.43,281.80,2818.00
1.7500,45.64,187.87,2943.25
1.8100,22.82,375.73,9706.46
1.8200,19.56,438.36,9487.28
1.8300,18.26,469.67,8516.63
1.8400,18.26,469.67,8579.26
1.8500,18.26,469.67,8360.08
1.8600,19.56,438.36,14371.82
1.8700,19.56,438.36,8923.68
1.8800,19.56,438.36,8641.88
1.8900,19.56,438.36,2943.25
1.9000,22.82,375.73,3068.49
1.9800,27.39,313.11,2911.94
1.9900,30.43,281.80,5886.50
2.0000,34.23,250.49,9048.92
2.0100,39.12,219.18,9424.66
2.0200,54.77,156.56,2724.07
2.0800,54.77,156.56,2536.20
2.1700,22.82,375.73,2003.91
2.1800,19.56,438.36,2003.91
2.1900,21.07,407.05,2035.23
2.2000,22.82,375.73,2097.85
2.2100,21.07,407.05,2223.09
2.2200,21.07,407.05,2254.40
2.2300,21.07,407.05,2348.34
2.2400,22.82,375.73,2598.83
2.2500,24.90,344.42,2755.38
2.2600,24.90,344.42,2849.32
2.2700,30.43,281.80,3037.18
2.2800,30.43,281.80,3131.12
2.2900,27.39,313.11,3068.49
2.3000,27.39,313.11,2974.56
2.3100,30.43,281.80,3037.18
2.3200,27.39,313.11,3037.18
2.3300,24.90,344.42,2974.56
2.3400,24.90,344.42,2943.25
2.3500,27.39,313.11,3037.18
2.3600,30.43,281.80,3131.12
2.3700,30.43,281.80,3099.80
2.3800,27.39,313.11,3287.67
2.4000,27.39,313.11,3538.16
2.4100,22.82,375.73,8641.88
2.4200,24.90,344.42,3788.65
2.4300,34.23,250.49,8767.12
2.5200,22.82,375.73,2911.94
2.5300,22.82,375.73,5917.81
2.5400,24.90,344.42,5855.19
2.5500,27.39,313.11,5729.94
2.5600,27.39,313.11,5698.63
2.5700,34.23,250.49,5949.12
2.5800,68.47,125.24,5855.19
2.6600,45.64,187.87,2661.45
2.6700,34.23,250.49,2880.63
2.6900,21.07,407.05,2943.25
2.7000,15.21,563.60,2974.56
2.7100,14.41,594.91,2943.25
2.7200,14.41,594.91,2943.25
2.7300,14.41,594.91,3005.87
