Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,11.91,720.16,3506.85
0.0200,22.82,375.73,6387.48
0.0300,17.12,500.98,6481.41
0.0800,10.95,782.78,10144.81
0.0900,11.91,720.16,3162.43
0.1000,13.04,657.53,10301.37
0.1100,12.45,688.85,10050.88
0.1200,11.91,720.16,6168.30
0.1400,12.45,688.85,5855.19
0.2400,10.53,814.09,7827.79
0.2500,10.14,845.40,8015.66
0.2600,10.14,845.40,3225.05
0.2700,10.53,814.09,3318.98
0.2800,10.95,782.78,3287.67
0.2900,14.41,594.91,3162.43
0.3000,18.26,469.67,3005.87
0.3100,18.26,469.67,3099.80
0.3200,18.26,469.67,3005.87
0.3300,17.12,500.98,2598.83
0.3400,12.45,688.85,10144.81
0.3500,8.83,970.65,6074.36
0.3900,22.82,375.73,6356.16
0.4000,13.69,626.22,6794.52
0.4100,14.41,594.91,7326.81
0.5600,13.04,657.53,2818.00
0.5700,15.21,563.60,2755.38
0.5800,45.64,187.87,2379.65
0.5900,68.47,125.24,2630.14
0.6000,39.12,219.18,2661.45
0.6600,19.56,438.36,2567.51
0.6700,39.12,219.18,5354.21
0.6800,45.64,187.87,8547.95
0.6900,21.07,407.05,6011.74
0.7000,10.95,782.78,2818.00
0.7100,13.04,657.53,2567.51
0.7400,11.41,751.47,5542.07
0.7500,14.41,594.91,5354.21
0.7800,21.07,407.05,2786.69
0.7900,11.91,720.16,2849.32
0.8000,10.95,782.78,3005.87
0.8100,10.14,845.40,3256.36
0.8200,10.14,845.40,3005.87
0.8300,10.14,845.40,2849.32
0.8400,10.53,814.09,2818.00
0.8500,9.78,876.71,2755.38
0.8600,9.13,939.33,2724.07
0.8700,9.13,939.33,2598.83
0.8800,16.11,532.29,6606.65
0.8900,21.07,407.05,2630.14
0.9000,21.07,407.05,2630.14
0.9100,22.82,375.73,6512.72
0.9200,21.07,407.05,2567.51
0.9300,21.07,407.05,2786.69
0.9400,24.90,344.42,2724.07
0.9500,18.26,469.67,3162.43
0.9600,24.90,344.42,3569.47
1.0000,34.23,250.49,3318.98
1.0100,19.56,438.36,7389.43
1.0200,9.44,908.02,7608.61
1.2600,45.64,187.87,2724.07
1.2700,34.23,250.49,2818.00
1.2800,34.23,250.49,2911.94
1.2900,39.12,219.18,2880.63
1.3000,45.64,187.87,2849.32
1.3100,34.23,250.49,2880.63
1.3200,34.23,250.49,2630.14
1.4400,15.21,563.60,3726.03
1.4500,21.07,407.05,3632.09
1.4600,15.21,563.60,3475.54
1.4700,13.04,657.53,2974.56
1.4800,13.04,657.53,12712.33
1.5000,11.41,751.47,14371.82
1.5100,11.41,751.47,11272.02
1.5200,10.53,814.09,8234.83
1.5300,9.78,876.71,14277.89
1.5400,9.78,876.71,14215.26
1.5500,10.95,782.78,5448.14
1.5600,13.04,657.53,5103.72
1.5700,11.41,751.47,14403.13
1.5900,7.21,1189.82,14340.51
1.6100,34.23,250.49,5542.07
1.6200,24.90,344.42,11459.88
1.6300,19.56,438.36,5573.39
1.6400,19.56,438.36,8516.63
1.6500,19.56,438.36,11459.88
1.6600,19.56,438.36,11303.33
1.6700,22.82,375.73,14340.51
1.6900,27.39,313.11,14465.75
1.7000,30.43,281.80,8610.57
1.7100,30.43,281.80,14340.51
1.7200,34.23,250.49,3506.85
1.7300,54.77,156.56,3726.03
1.7600,30.43,281.80,3600.78
1.7700,27.39,313.11,3632.09
1.7800,22.82,375.73,3318.98
1.7900,11.41,751.47,3632.09
1.8000,10.14,845.40,2849.32
1.8100,21.07,407.05,3913.89
1.8600,30.43,281.80,3037.18
1.8700,24.90,344.42,3193.74
1.8800,22.82,375.73,2755.38
1.8900,22.82,375.73,2849.32
1.9000,22.82,375.73,2818.00
1.9100,24.90,344.42,2755.38
1.9200,24.90,344.42,5917.81
1.9300,24.90,344.42,5886.50
1.9400,24.90,344.42,2692.76
1.9500,24.90,344.42,2786.69
1.9600,24.90,344.42,2911.94
