Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.8500,9.13,939.33,4367.91
0.8600,8.30,1033.27,9205.48
0.8700,8.69,986.30,9252.45
0.8800,9.61,892.37,4273.97
0.8900,22.82,375.73,4414.87
0.9000,45.64,187.87,8970.65
0.9100,91.29,93.93,8735.81
1.2900,30.43,281.80,13103.72
1.3000,26.08,328.77,17283.76
1.3100,22.82,375.73,17236.79
1.3200,30.43,281.80,17095.89
1.3300,36.52,234.83,17048.92
1.3400,26.08,328.77,17189.82
1.3500,26.08,328.77,17095.89
1.3600,26.08,328.77,21698.63
1.3700,30.43,281.80,9628.18
1.3800,45.64,187.87,8641.88
1.4000,45.64,187.87,13056.75
1.4100,60.86,140.90,12681.02
1.4700,14.04,610.57,5776.91
1.4800,12.17,704.50,6011.74
1.4900,11.41,751.47,10144.81
1.5000,10.14,845.40,21463.80
1.5100,9.61,892.37,21698.63
1.5200,9.61,892.37,21698.63
1.5300,9.61,892.37,17048.92
1.5400,9.13,939.33,17048.92
1.5500,9.13,939.33,16767.12
1.5600,9.13,939.33,21604.70
1.5700,9.61,892.37,21604.70
1.5800,10.14,845.40,21041.10
1.6200,14.04,610.57,21228.96
1.6300,14.04,610.57,16908.02
1.6400,15.21,563.60,21698.63
1.6500,18.26,469.67,21463.80
1.6600,22.82,375.73,10097.85
1.6700,22.82,375.73,9816.05
1.6800,26.08,328.77,8970.65
1.7100,26.08,328.77,9064.58
1.7200,22.82,375.73,9064.58
1.7300,26.08,328.77,8547.95
1.7400,22.82,375.73,8454.01
1.7500,22.82,375.73,8454.01
1.7600,22.82,375.73,8313.11
1.7700,20.29,422.70,8360.08
1.7800,18.26,469.67,8500.98
1.7900,16.60,516.63,8829.75
1.8000,16.60,516.63,8782.78
1.8100,16.60,516.63,8547.95
1.8200,16.60,516.63,8641.88
1.8300,20.29,422.70,8876.71
1.8400,26.08,328.77,17142.86
1.8500,26.08,328.77,12962.82
1.8600,22.82,375.73,12540.12
1.8800,36.52,234.83,17330.72
1.9400,26.08,328.77,11741.68
1.9500,22.82,375.73,11600.78
1.9600,22.82,375.73,10285.71
1.9700,22.82,375.73,10097.85
1.9800,22.82,375.73,10567.51
1.9900,22.82,375.73,10849.32
2.0000,22.82,375.73,11225.05
2.0100,26.08,328.77,12023.48
2.0200,26.08,328.77,10708.41
2.0300,45.64,187.87,10802.35
2.0400,11.41,751.47,12305.28
2.0500,10.74,798.43,12681.02
2.0600,10.14,845.40,12681.02
2.0800,15.21,563.60,8219.18
2.0900,12.17,704.50,11929.55
2.1000,13.04,657.53,3757.34
2.1400,26.08,328.77,12258.32
2.1500,18.26,469.67,8500.98
2.1900,13.04,657.53,19068.49
2.2000,15.21,563.60,19021.53
2.2100,18.26,469.67,10849.32
2.2200,22.82,375.73,5589.04
2.2300,45.64,187.87,5307.24
2.3900,22.82,375.73,6434.44
2.4000,20.29,422.70,10943.25
2.4400,36.52,234.83,21557.73
2.4500,26.08,328.77,17095.89
2.4600,22.82,375.73,8407.05
2.4700,22.82,375.73,8547.95
2.4800,26.08,328.77,8594.91
2.5300,45.64,187.87,8641.88
2.5400,26.08,328.77,8735.81
2.5500,26.08,328.77,12493.15
2.5600,45.64,187.87,17377.69
2.6100,18.26,469.67,3898.24
2.6200,15.21,563.60,9205.48
2.6300,15.21,563.60,9346.38
2.6400,15.21,563.60,9909.98
2.6500,15.21,563.60,10473.58
2.6600,15.21,563.60,10379.65
2.6700,16.60,516.63,10567.51
2.6800,26.08,328.77,10708.41
2.7100,16.60,516.63,11084.15
2.7300,15.21,563.60,9863.01
2.7400,18.26,469.67,10379.65
2.7500,22.82,375.73,10896.28
2.7600,36.52,234.83,16908.02
2.7700,45.64,187.87,16673.19
2.7800,36.52,234.83,21604.70
2.7900,22.82,375.73,21557.73
2.8000,26.08,328.77,10426.61
2.8100,30.43,281.80,10144.81
2.8200,30.43,281.80,21463.80
3.0600,36.52,234.83,17048.92
3.1000,45.64,187.87,17048.92
3.1100,26.08,328.77,17236.79
3.1200,22.82,375.73,17001.96
3.1300,22.82,375.73,21698.63
3.1400,22.82,375.73,8876.71
3.1500,22.82,375.73,8923.68
3.1600,22.82,375.73,9017.61
3.1700,22.82,375.73,8829.75
3.1800,45.64,187.87,17330.72
3.2200,36.52,234.83,17283.76
3.2300,26.08,328.77,8876.71
3.2400,26.08,328.77,9158.51
3.2500,36.52,234.83,17283.76
3.2600,36.52,234.83,21651.66
3.2700,36.52,234.83,17001.96
3.2800,45.64,187.87,12868.88
3.2900,45.64,187.87,12821.92
3.3000,36.52,234.83,17236.79
3.3100,36.52,234.83,17283.76
3.3600,36.52,234.83,2818.00
3.3700,12.17,704.50,2911.94
3.3800,10.74,798.43,2818.00
3.3900,10.74,798.43,11318.98
3.4000,10.74,798.43,9299.41
3.4100,10.74,798.43,9299.41
3.4200,11.41,751.47,9440.31
3.4300,14.04,610.57,10473.58
3.4400,45.64,187.87,10943.25
3.4500,60.86,140.90,11225.05
3.4600,30.43,281.80,11694.72
3.4700,22.82,375.73,11365.95
3.4800,18.26,469.67,11272.02
3.4900,16.60,516.63,11225.05
3.5000,14.04,610.57,11131.12
3.5500,16.60,516.63,21651.66
3.5600,16.60,516.63,17001.96
3.5700,16.60,516.63,21369.86
3.5900,22.82,375.73,21604.70
3.6000,30.43,281.80,16908.02
3.6100,91.29,93.93,21651.66
3.6200,91.29,93.93,21604.70
3.6300,45.64,187.87,21228.96
3.6700,26.08,328.77,4414.87
3.6800,20.29,422.70,3898.24
3.6900,22.82,375.73,8876.71
3.7000,26.08,328.77,8970.65
3.7100,26.08,328.77,9205.48
3.7400,26.08,328.77,21557.73
3.7800,26.08,328.77,21651.66
3.7900,30.43,281.80,19303.33
3.8000,14.04,610.57,19256.36
3.8100,10.74,798.43,10661.45
3.8200,7.30,1174.17,10661.45
3.8500,7.61,1127.20,16720.16
3.8600,7.61,1127.20,10050.88
3.8700,7.30,1174.17,17001.96
3.8800,7.30,1174.17,16861.06
3.9100,7.30,1174.17,12305.28
3.9200,8.69,986.30,2771.04
3.9300,13.04,657.53,2771.04
4.1300,14.04,610.57,11600.78
4.1400,14.04,610.57,11506.85
4.1500,16.60,516.63,12352.25
4.1600,22.82,375.73,11976.52
4.1700,60.86,140.90,11459.88
