Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,60.86,140.90,4649.71
0.2600,7.94,1080.23,5260.27
0.5000,30.43,281.80,5307.24
0.5100,14.04,610.57,5354.21
0.5200,10.74,798.43,5401.17
0.6600,14.04,610.57,5072.41
0.6700,14.04,610.57,5025.44
0.7400,26.08,328.77,5025.44
1.1000,26.08,328.77,4555.77
1.1100,10.14,845.40,4555.77
1.2900,26.08,328.77,21369.86
1.3000,30.43,281.80,21604.70
1.3600,45.64,187.87,21604.70
1.8800,36.52,234.83,21604.70
1.9200,26.08,328.77,19444.23
1.9700,22.82,375.73,19209.39
1.9800,22.82,375.73,14747.55
1.9900,30.43,281.80,4696.67
2.0000,91.29,93.93,4602.74
2.1400,20.29,422.70,3945.21
2.1500,36.52,234.83,17189.82
2.1600,22.82,375.73,17236.79
2.1700,20.29,422.70,17142.86
2.1800,22.82,375.73,21604.70
2.1900,30.43,281.80,21322.90
2.4100,45.64,187.87,10473.58
2.4800,60.86,140.90,5025.44
2.5000,8.30,1033.27,5964.77
2.5100,7.94,1080.23,19256.36
2.5200,7.94,1080.23,14418.79
2.5300,7.94,1080.23,5542.07
2.5400,12.17,704.50,5729.94
2.5500,60.86,140.90,5823.87
2.5800,45.64,187.87,14794.52
3.5300,45.64,187.87,5307.24
3.5400,60.86,140.90,21651.66
3.5600,26.08,328.77,10473.58
3.6000,26.08,328.77,21604.70
3.6300,15.21,563.60,3522.50
3.6400,16.60,516.63,3522.50
3.6500,18.26,469.67,3334.64
3.6600,45.64,187.87,8360.08
3.9500,91.29,93.93,12211.35
4.0500,22.82,375.73,21557.73
4.0800,60.86,140.90,21604.70
4.3700,26.08,328.77,21416.83
4.5800,36.52,234.83,21651.66
4.5900,22.82,375.73,21698.63
4.6000,22.82,375.73,21698.63
4.6100,22.82,375.73,21604.70
4.6200,26.08,328.77,21322.90
4.6300,26.08,328.77,21557.73
4.6400,26.08,328.77,16954.99
4.6500,30.43,281.80,21698.63
4.6700,20.29,422.70,19256.36
4.6800,20.29,422.70,14935.42
4.6900,20.29,422.70,21604.70
4.7000,22.82,375.73,21698.63
4.7100,18.26,469.67,21651.66
4.7200,18.26,469.67,21322.90
4.7400,22.82,375.73,21604.70
4.7500,22.82,375.73,16861.06
4.7600,36.52,234.83,21698.63
4.7900,36.52,234.83,17283.76
4.8000,26.08,328.77,17142.86
4.8100,26.08,328.77,17236.79
4.8200,8.30,1033.27,4508.81
4.8300,8.30,1033.27,4508.81
4.8400,9.61,892.37,4555.77
5.0200,45.64,187.87,3287.67
5.9000,9.13,939.33,5260.27
5.9200,13.04,657.53,5213.31
5.9300,16.60,516.63,5213.31
5.9400,20.29,422.70,10614.48
5.9600,26.08,328.77,4086.11
5.9700,45.64,187.87,4743.64
6.1200,9.13,939.33,5260.27
6.1400,7.94,1080.23,12493.15
6.1500,8.69,986.30,12305.28
6.2400,13.04,657.53,5260.27
6.2500,8.69,986.30,5307.24
6.2600,7.61,1127.20,5213.31
6.2700,8.69,986.30,5166.34
6.5900,10.14,845.40,5213.31
6.6000,7.94,1080.23,5260.27
6.6100,10.74,798.43,5260.27
6.6200,9.61,892.37,5119.37
6.6400,9.13,939.33,5166.34
6.6500,9.61,892.37,5166.34
6.6600,9.61,892.37,5025.44
6.6700,7.94,1080.23,5072.41
6.6800,7.94,1080.23,5119.37
6.6900,8.69,986.30,5119.37
6.7200,8.69,986.30,5166.34
6.7400,7.61,1127.20,5166.34
6.7500,7.61,1127.20,5166.34
6.7600,26.08,328.77,5166.34
6.9000,14.04,610.57,5307.24
6.9100,18.26,469.67,10708.41
6.9200,16.60,516.63,10661.45
6.9300,18.26,469.67,11318.98
