Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.3900,15.21,563.60,8078.28
0.4000,10.14,845.40,7843.44
0.4100,9.13,939.33,5072.41
0.4200,11.41,751.47,4978.47
0.4300,16.60,516.63,5072.41
0.5600,60.86,140.90,8782.78
0.5700,60.86,140.90,8923.68
0.5800,36.52,234.83,8923.68
0.5900,30.43,281.80,8923.68
0.7700,36.52,234.83,8360.08
0.7800,26.08,328.77,8313.11
0.7900,18.26,469.67,2958.90
0.8000,20.29,422.70,3005.87
0.8100,18.26,469.67,3052.84
0.8200,16.60,516.63,8735.81
0.8300,20.29,422.70,8782.78
0.8400,36.52,234.83,8688.85
0.8500,36.52,234.83,8641.88
0.8600,45.64,187.87,8688.85
0.8700,20.29,422.70,8172.21
0.8800,22.82,375.73,13291.59
0.8900,18.26,469.67,13432.49
0.9000,16.60,516.63,17236.79
0.9100,18.26,469.67,12352.25
0.9200,20.29,422.70,8313.11
0.9300,20.29,422.70,8547.95
0.9400,22.82,375.73,8266.14
0.9600,30.43,281.80,7138.94
0.9800,60.86,140.90,7138.94
1.0000,91.29,93.93,7843.44
1.0100,60.86,140.90,8031.31
1.0300,60.86,140.90,8031.31
1.0400,30.43,281.80,8031.31
1.0500,20.29,422.70,8266.14
1.0600,20.29,422.70,7796.48
1.1400,36.52,234.83,17189.82
1.2000,20.29,422.70,17142.86
1.2100,15.21,563.60,21651.66
1.2200,13.04,657.53,21322.90
1.2300,18.26,469.67,21416.83
1.2400,18.26,469.67,12774.95
1.2500,22.82,375.73,7796.48
1.5300,22.82,375.73,5636.01
1.5500,22.82,375.73,4133.07
1.6300,30.43,281.80,17001.96
1.6400,22.82,375.73,6481.41
1.6700,22.82,375.73,21369.86
1.6800,26.08,328.77,17001.96
1.7500,26.08,328.77,8313.11
1.8100,45.64,187.87,2724.07
1.8200,22.82,375.73,2771.04
2.0700,45.64,187.87,8360.08
2.0800,20.29,422.70,8219.18
2.0900,11.41,751.47,12634.05
2.1000,13.04,657.53,8641.88
2.1100,14.04,610.57,8219.18
2.1200,9.61,892.37,8454.01
2.1300,9.61,892.37,17189.82
2.1400,9.13,939.33,16861.06
2.1500,9.61,892.37,21416.83
2.2100,7.94,1080.23,21322.90
2.2200,7.61,1127.20,6434.44
2.2300,7.61,1127.20,6669.28
2.3900,30.43,281.80,8923.68
2.4000,30.43,281.80,3240.70
2.4100,36.52,234.83,3381.60
2.4500,45.64,187.87,17189.82
2.4600,45.64,187.87,21604.70
2.7500,7.94,1080.23,6904.11
2.9400,26.08,328.77,8172.21
3.0200,30.43,281.80,7561.64
3.0400,20.29,422.70,21322.90
3.0500,20.29,422.70,21557.73
3.0600,18.26,469.67,21698.63
3.0700,22.82,375.73,21135.03
3.2600,60.86,140.90,7232.88
3.2700,45.64,187.87,7514.68
3.2800,45.64,187.87,7608.61
3.2900,45.64,187.87,7326.81
3.3000,45.64,187.87,7655.58
3.3100,45.64,187.87,8172.21
3.3200,60.86,140.90,8641.88
3.7500,60.86,140.90,4743.64
3.7600,60.86,140.90,4414.87
3.9100,91.29,93.93,7514.68
4.1400,91.29,93.93,9205.48
4.1500,45.64,187.87,9111.55
4.1600,45.64,187.87,8829.75
4.5600,60.86,140.90,7091.98
4.6000,26.08,328.77,6528.38
4.6300,91.29,93.93,8688.85
4.6400,36.52,234.83,9017.61
4.6500,60.86,140.90,9017.61
4.6900,30.43,281.80,6622.31
4.7000,36.52,234.83,6951.08
