Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.6600,7.21,1189.82,4790.61
0.7300,7.61,1127.20,8923.68
0.8600,13.04,657.53,6481.41
0.8700,13.04,657.53,2442.27
0.8800,19.56,438.36,6794.52
0.8900,16.11,532.29,2630.14
0.9000,15.21,563.60,2567.51
0.9100,15.21,563.60,2348.34
0.9200,15.21,563.60,6669.28
0.9300,13.69,626.22,5698.63
0.9400,13.69,626.22,5698.63
0.9500,13.04,657.53,5761.25
0.9600,13.04,657.53,6011.74
0.9700,12.45,688.85,6324.85
0.9800,12.45,688.85,6356.16
0.9900,13.69,626.22,6293.54
1.0000,30.43,281.80,8109.59
1.0100,27.39,313.11,8109.59
1.0200,17.12,500.98,6888.45
1.0400,13.04,657.53,6888.45
1.0600,13.04,657.53,9769.08
1.0900,16.11,532.29,7045.01
1.1000,14.41,594.91,7295.50
1.1100,14.41,594.91,10176.13
1.1200,14.41,594.91,9956.95
1.1500,15.21,563.60,10238.75
1.1600,13.04,657.53,10144.81
1.1700,12.45,688.85,10144.81
1.1800,12.45,688.85,4164.38
1.1900,11.41,751.47,4477.50
1.2000,10.95,782.78,4195.69
1.2100,10.53,814.09,10489.24
1.2200,10.95,782.78,10520.55
1.2300,10.95,782.78,10363.99
1.2400,10.95,782.78,10144.81
1.2500,11.41,751.47,4352.25
1.2600,11.41,751.47,4320.94
1.2700,11.41,751.47,10614.48
1.2800,11.41,751.47,10739.73
1.2900,12.45,688.85,4884.54
1.3000,13.04,657.53,5260.27
1.3100,13.69,626.22,5416.83
1.3200,14.41,594.91,5510.76
1.3300,19.56,438.36,5698.63
1.3400,30.43,281.80,5949.12
1.3500,45.64,187.87,10614.48
1.3600,27.39,313.11,10614.48
1.3700,21.07,407.05,7483.37
1.3800,18.26,469.67,10771.04
1.3900,18.26,469.67,9393.35
1.4400,13.69,626.22,2223.09
1.4500,13.04,657.53,2254.40
1.4600,13.04,657.53,2410.96
1.4700,16.11,532.29,2317.03
1.5200,16.11,532.29,10363.99
1.5300,13.04,657.53,9362.04
1.5400,13.69,626.22,8954.99
1.5500,13.69,626.22,9017.61
1.5600,14.41,594.91,10614.48
1.5700,17.12,500.98,2348.34
1.5800,18.26,469.67,2473.58
1.5900,22.82,375.73,2348.34
1.6100,91.29,93.93,14434.44
1.6200,54.77,156.56,9174.17
1.6300,68.47,125.24,11522.50
1.6400,68.47,125.24,11553.82
1.6500,54.77,156.56,4821.92
1.7100,39.12,219.18,10426.61
1.7200,24.90,344.42,10395.30
1.7300,19.56,438.36,10708.41
1.7400,18.26,469.67,14309.20
1.7500,18.26,469.67,14340.51
1.7800,19.56,438.36,14277.89
1.7900,22.82,375.73,14309.20
1.8000,24.90,344.42,14340.51
1.8100,27.39,313.11,14215.26
1.8200,39.12,219.18,12743.64
1.8600,27.39,313.11,8735.81
1.8700,30.43,281.80,8798.43
1.8800,27.39,313.11,14340.51
1.8900,27.39,313.11,14152.64
1.9000,30.43,281.80,10896.28
1.9100,30.43,281.80,8454.01
1.9200,30.43,281.80,8704.50
1.9300,34.23,250.49,3193.74
1.9400,91.29,93.93,3757.34
1.9600,91.29,93.93,8892.37
1.9700,91.29,93.93,4352.25
2.0600,24.90,344.42,10301.37
2.0700,21.07,407.05,14403.13
2.0800,19.56,438.36,11178.08
2.0900,19.56,438.36,8266.14
2.1100,7.61,1127.20,14183.95
2.1300,7.61,1127.20,7577.30
2.1500,8.30,1033.27,10238.75
2.1600,8.05,1064.58,10176.13
2.1700,8.83,970.65,10207.44
2.2900,91.29,93.93,14465.75
2.4100,24.90,344.42,4227.01
2.4200,14.41,594.91,4634.05
2.4300,12.45,688.85,4602.74
2.4400,14.41,594.91,4571.43
2.4500,16.11,532.29,4320.94
2.4600,17.12,500.98,4352.25
2.4700,17.12,500.98,4320.94
2.4800,17.12,500.98,4414.87
2.5900,8.05,1064.58,6324.85
2.6000,8.56,1001.96,6450.10
2.6100,19.56,438.36,2160.47
