Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,13.04,657.53,2692.76
0.0100,15.21,563.60,5322.90
0.0200,45.64,187.87,5823.87
0.0300,27.39,313.11,5823.87
0.0400,34.23,250.49,5823.87
0.1000,10.95,782.78,5761.25
0.1100,14.41,594.91,5823.87
0.1200,13.69,626.22,6481.41
0.1300,13.04,657.53,6481.41
0.1400,54.77,156.56,5917.81
0.3500,9.78,876.71,3225.05
0.3600,9.78,876.71,3256.36
0.3700,9.78,876.71,3037.18
0.3800,9.44,908.02,2849.32
0.3900,9.44,908.02,2755.38
0.4000,9.13,939.33,2724.07
0.4100,8.83,970.65,2880.63
0.4200,9.44,908.02,3287.67
0.4300,11.41,751.47,3381.60
0.4400,30.43,281.80,3068.49
0.4800,9.78,876.71,5072.41
0.4900,7.21,1189.82,5197.65
0.5000,8.05,1064.58,5322.90
0.5800,27.39,313.11,3913.89
0.5900,24.90,344.42,8422.70
0.6000,19.56,438.36,2880.63
0.6100,21.07,407.05,14371.82
0.6200,21.07,407.05,11272.02
0.6300,21.07,407.05,14434.44
0.6400,24.90,344.42,14403.13
0.6500,34.23,250.49,14434.44
0.6600,34.23,250.49,14434.44
0.6700,45.64,187.87,14465.75
0.7000,30.43,281.80,2630.14
0.7100,30.43,281.80,2598.83
0.7200,30.43,281.80,2818.00
0.7300,30.43,281.80,2880.63
0.7400,34.23,250.49,2943.25
0.7500,30.43,281.80,2911.94
0.7600,22.82,375.73,2818.00
0.7700,18.26,469.67,9048.92
0.7800,13.69,626.22,9800.39
0.7900,9.13,939.33,3475.54
0.8000,7.82,1095.89,3945.21
0.8100,7.61,1127.20,4133.07
0.8200,8.30,1033.27,4070.45
0.8300,16.11,532.29,3945.21
0.8400,18.26,469.67,3976.52
0.8600,34.23,250.49,4352.25
0.8700,27.39,313.11,4414.87
0.8800,30.43,281.80,4383.56
0.8900,30.43,281.80,4352.25
0.9000,27.39,313.11,8328.77
0.9100,24.90,344.42,3632.09
0.9200,24.90,344.42,3350.29
0.9300,27.39,313.11,3381.60
0.9400,27.39,313.11,3412.92
0.9500,27.39,313.11,3225.05
0.9600,27.39,313.11,3099.80
0.9700,27.39,313.11,2974.56
0.9800,39.12,219.18,11428.57
0.9900,34.23,250.49,14434.44
1.0000,30.43,281.80,14215.26
1.0200,30.43,281.80,14152.64
1.0300,30.43,281.80,14340.51
1.0400,34.23,250.49,14434.44
1.0500,34.23,250.49,14434.44
1.0600,34.23,250.49,11491.19
1.0700,34.23,250.49,11522.50
1.1400,21.07,407.05,11334.64
1.1500,17.12,500.98,11146.77
1.1600,17.12,500.98,14403.13
1.1700,21.07,407.05,11209.39
1.4000,8.56,1001.96,4070.45
1.4100,9.13,939.33,3976.52
1.4200,8.83,970.65,3819.96
1.4300,8.05,1064.58,3726.03
1.4400,8.05,1064.58,3819.96
1.4500,7.61,1127.20,3882.58
1.4600,7.40,1158.51,3851.27
1.4700,7.40,1158.51,3819.96
1.4800,8.05,1064.58,3788.65
1.4900,8.83,970.65,3757.34
1.5000,8.30,1033.27,3726.03
1.5100,7.61,1127.20,3757.34
1.5200,7.21,1189.82,3757.34
1.5500,7.40,1158.51,3851.27
1.5600,7.82,1095.89,4070.45
1.5700,7.61,1127.20,3913.89
1.5800,7.82,1095.89,6951.08
1.5900,10.53,814.09,3757.34
1.6000,24.90,344.42,3694.72
1.6400,22.82,375.73,6043.05
1.6700,45.64,187.87,5855.19
1.6800,11.41,751.47,6011.74
1.6900,8.05,1064.58,5980.43
1.8400,9.78,876.71,6168.30
1.8500,9.44,908.02,6074.36
1.8600,9.44,908.02,5949.12
1.8700,9.78,876.71,5886.50
1.9500,10.95,782.78,5604.70
1.9600,54.77,156.56,5636.01
1.9700,13.04,657.53,5698.63
2.0100,30.43,281.80,3099.80
2.0200,22.82,375.73,2473.58
2.0300,22.82,375.73,2661.45
2.0400,19.56,438.36,2692.76
2.0500,19.56,438.36,2818.00
2.0600,24.90,344.42,2943.25
2.0700,45.64,187.87,2911.94
2.1100,45.64,187.87,2911.94
2.1200,39.12,219.18,2911.94
2.1300,54.77,156.56,2943.25
2.1700,34.23,250.49,3037.18
2.1800,30.43,281.80,2786.69
2.1900,68.47,125.24,14371.82
2.2500,45.64,187.87,14371.82
2.2600,45.64,187.87,11397.26
2.2700,45.64,187.87,8516.63
2.2800,54.77,156.56,5886.50
2.4500,54.77,156.56,4320.94
2.4600,91.29,93.93,4227.01
2.4700,54.77,156.56,4289.63
2.4800,39.12,219.18,4227.01
2.4900,54.77,156.56,4195.69
2.5300,34.23,250.49,3256.36
2.5400,24.90,344.42,3068.49
2.5500,22.82,375.73,3037.18
2.5600,22.82,375.73,3037.18
2.5700,21.07,407.05,2943.25
2.5800,19.56,438.36,2943.25
2.5900,19.56,438.36,2911.94
2.6000,19.56,438.36,2911.94
2.6100,18.26,469.67,2943.25
2.6200,18.26,469.67,2943.25
2.6300,19.56,438.36,2911.94
2.6400,19.56,438.36,2849.32
2.6500,21.07,407.05,2911.94
2.6600,19.56,438.36,2943.25
2.6700,19.56,438.36,2911.94
2.6800,19.56,438.36,2943.25
2.6900,18.26,469.67,2943.25
2.7000,18.26,469.67,2943.25
2.7100,19.56,438.36,3037.18
2.7200,19.56,438.36,2974.56
2.7300,19.56,438.36,2880.63
2.7400,19.56,438.36,2849.32
2.7500,21.07,407.05,2849.32
2.7600,21.07,407.05,2818.00
2.7700,22.82,375.73,2880.63
2.7800,24.90,344.42,2911.94
2.7900,27.39,313.11,2880.63
2.8000,27.39,313.11,6011.74
2.8100,27.39,313.11,5729.94
2.8200,34.23,250.49,2943.25
