Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0200,19.56,438.36,9956.95
0.0900,10.53,814.09,6074.36
0.1000,12.45,688.85,6888.45
0.1100,12.45,688.85,14277.89
0.1200,21.07,407.05,14215.26
0.1300,24.90,344.42,14309.20
0.1700,27.39,313.11,5761.25
0.1800,15.21,563.60,5698.63
0.1900,14.41,594.91,5573.39
0.2000,14.41,594.91,10050.88
0.2100,13.69,626.22,5479.45
0.2200,13.69,626.22,2911.94
0.4400,45.64,187.87,5479.45
0.4500,27.39,313.11,3726.03
0.4600,22.82,375.73,3757.34
0.4700,21.07,407.05,3632.09
0.4800,19.56,438.36,3444.23
0.4900,17.12,500.98,3131.12
0.5000,17.12,500.98,5698.63
0.5100,22.82,375.73,5886.50
0.5300,24.90,344.42,5385.52
0.5400,24.90,344.42,5135.03
0.6500,9.13,939.33,6199.61
0.6600,10.53,814.09,6199.61
0.6700,10.53,814.09,6262.23
0.6800,10.14,845.40,6043.05
0.6900,9.13,939.33,10238.75
0.7400,7.40,1158.51,4759.30
0.7600,7.40,1158.51,9737.77
0.8000,19.56,438.36,14371.82
0.8100,30.43,281.80,4696.67
0.8200,24.90,344.42,4508.81
0.8900,7.21,1189.82,4884.54
0.9000,8.56,1001.96,4947.16
0.9600,7.40,1158.51,3162.43
0.9700,7.21,1189.82,3318.98
0.9800,7.82,1095.89,3005.87
0.9900,7.82,1095.89,4947.16
1.0000,7.61,1127.20,5291.59
1.0700,7.82,1095.89,4227.01
1.1000,45.64,187.87,3444.23
1.1100,34.23,250.49,3287.67
1.1200,30.43,281.80,3099.80
1.1300,34.23,250.49,3068.49
1.1400,27.39,313.11,2974.56
1.1500,22.82,375.73,3099.80
1.1600,22.82,375.73,3099.80
1.1700,24.90,344.42,3193.74
1.1800,22.82,375.73,2974.56
1.1900,22.82,375.73,2818.00
1.2000,22.82,375.73,2849.32
1.2100,21.07,407.05,2880.63
1.2500,10.14,845.40,12837.57
1.2600,9.44,908.02,9831.70
1.2700,9.13,939.33,10019.57
1.2800,9.44,908.02,12900.20
1.2900,9.13,939.33,11209.39
1.3000,8.83,970.65,14215.26
1.3100,9.13,939.33,12900.20
1.3200,9.13,939.33,3381.60
1.3300,9.13,939.33,3412.92
1.3400,9.13,939.33,3506.85
1.3500,9.78,876.71,7076.32
1.3600,10.95,782.78,6888.45
1.3700,11.41,751.47,3694.72
1.3800,12.45,688.85,3632.09
1.3900,10.95,782.78,3726.03
1.4000,39.12,219.18,3757.34
1.4800,22.82,375.73,3663.41
1.4900,24.90,344.42,3694.72
1.5000,34.23,250.49,3538.16
1.5100,54.77,156.56,3569.47
1.5200,45.64,187.87,3569.47
1.5300,54.77,156.56,3600.78
1.6900,13.04,657.53,3694.72
1.7000,11.91,720.16,3600.78
1.7100,9.44,908.02,3506.85
1.8100,19.56,438.36,1659.49
1.8200,14.41,594.91,1659.49
1.9100,24.90,344.42,1659.49
1.9200,24.90,344.42,1502.94
1.9600,54.77,156.56,11428.57
1.9700,27.39,313.11,3193.74
1.9800,27.39,313.11,3412.92
1.9900,45.64,187.87,3193.74
2.0000,18.26,469.67,3131.12
2.0100,16.11,532.29,3099.80
2.0200,15.21,563.60,2974.56
2.0300,13.04,657.53,2661.45
2.0400,11.41,751.47,7796.48
2.0500,10.53,814.09,8547.95
2.0600,9.78,876.71,8579.26
2.0700,10.14,845.40,8547.95
2.0800,10.14,845.40,2097.85
2.0900,10.53,814.09,2066.54
2.1000,11.41,751.47,2035.23
2.1100,12.45,688.85,1972.60
2.1200,14.41,594.91,1909.98
2.1300,21.07,407.05,1847.36
2.2800,39.12,219.18,14434.44
2.3300,30.43,281.80,2003.91
2.3400,11.91,720.16,2818.00
2.3500,10.95,782.78,2692.76
2.3600,10.53,814.09,2473.58
2.3700,9.78,876.71,2598.83
2.3800,9.78,876.71,2567.51
2.3900,9.78,876.71,2504.89
2.4000,9.78,876.71,2348.34
2.4100,9.78,876.71,6293.54
