Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.3400,19.56,438.36,2943.25
0.3500,19.56,438.36,2974.56
0.3600,17.12,500.98,3256.36
0.4900,34.23,250.49,2880.63
0.5000,45.64,187.87,2974.56
0.5100,15.21,563.60,3068.49
0.5200,12.45,688.85,2786.69
0.5300,18.26,469.67,6168.30
0.5400,24.90,344.42,6043.05
0.5500,16.11,532.29,5698.63
0.5600,17.12,500.98,5322.90
0.5700,21.07,407.05,5448.14
0.5900,16.11,532.29,5792.56
0.6000,30.43,281.80,5573.39
0.6100,27.39,313.11,3663.41
0.6200,45.64,187.87,3913.89
0.6400,19.56,438.36,7232.88
0.6500,13.69,626.22,3882.58
0.6600,16.11,532.29,4258.32
0.6700,11.91,720.16,4352.25
0.6800,11.41,751.47,5135.03
0.6900,15.21,563.60,5761.25
0.7000,19.56,438.36,5980.43
0.7100,16.11,532.29,3475.54
0.7200,15.21,563.60,3099.80
0.7300,14.41,594.91,3287.67
0.7500,30.43,281.80,3005.87
0.7700,68.47,125.24,8266.14
0.7800,45.64,187.87,8234.83
0.7900,45.64,187.87,8266.14
0.8000,45.64,187.87,8485.32
0.8100,45.64,187.87,8829.75
0.8200,39.12,219.18,6043.05
0.8300,45.64,187.87,9111.55
0.8400,54.77,156.56,8986.30
0.8800,24.90,344.42,5886.50
0.8900,19.56,438.36,8485.32
0.9000,19.56,438.36,8360.08
0.9100,21.07,407.05,8547.95
0.9500,27.39,313.11,9017.61
0.9600,27.39,313.11,8861.06
0.9700,27.39,313.11,8673.19
0.9800,45.64,187.87,8735.81
0.9900,54.77,156.56,5354.21
1.0100,34.23,250.49,6544.03
1.0200,30.43,281.80,6074.36
1.0300,30.43,281.80,5855.19
1.0400,91.29,93.93,5729.94
1.4900,16.11,532.29,7420.74
1.5000,16.11,532.29,7765.17
1.5100,15.21,563.60,8454.01
1.5200,15.21,563.60,8422.70
1.5300,16.11,532.29,8485.32
1.5400,18.26,469.67,8673.19
1.5500,21.07,407.05,8892.37
1.5600,22.82,375.73,8829.75
1.5700,24.90,344.42,8610.57
1.5800,34.23,250.49,8422.70
1.6100,45.64,187.87,8735.81
1.6200,54.77,156.56,8704.50
1.6300,68.47,125.24,8986.30
1.6700,68.47,125.24,8798.43
1.6800,91.29,93.93,8798.43
1.8000,19.56,438.36,3506.85
1.8100,15.21,563.60,3600.78
1.8200,15.21,563.60,3381.60
1.8300,14.41,594.91,14434.44
1.8400,15.21,563.60,14434.44
1.8500,16.11,532.29,14403.13
1.8700,34.23,250.49,9268.10
1.8800,27.39,313.11,7326.81
1.8900,17.12,500.98,6982.39
1.9000,17.12,500.98,7389.43
1.9100,21.07,407.05,3475.54
1.9200,21.07,407.05,3287.67
1.9300,21.07,407.05,3538.16
1.9400,19.56,438.36,3538.16
1.9500,21.07,407.05,3350.29
1.9600,19.56,438.36,3444.23
1.9700,17.12,500.98,3538.16
1.9800,17.12,500.98,3506.85
1.9900,24.90,344.42,3225.05
2.0100,45.64,187.87,6105.68
2.0200,39.12,219.18,2473.58
2.0500,34.23,250.49,2410.96
2.0600,34.23,250.49,2379.65
2.0700,21.07,407.05,2755.38
2.0800,21.07,407.05,2911.94
2.0900,19.56,438.36,2911.94
2.1100,19.56,438.36,8798.43
2.1200,21.07,407.05,8203.52
2.1300,21.07,407.05,7639.92
2.1400,21.07,407.05,7796.48
2.1500,21.07,407.05,9205.48
2.1600,24.90,344.42,5667.32
2.1700,27.39,313.11,5698.63
2.1800,27.39,313.11,5354.21
2.3900,91.29,93.93,2160.47
2.4900,24.90,344.42,2129.16
2.5000,27.39,313.11,2160.47
2.5100,54.77,156.56,2035.23
2.5300,39.12,219.18,5949.12
2.5400,30.43,281.80,2223.09
2.5500,30.43,281.80,2223.09
2.5600,27.39,313.11,5729.94
2.5700,30.43,281.80,2191.78
2.5800,30.43,281.80,2129.16
2.5900,30.43,281.80,2066.54
2.6800,24.90,344.42,6199.61
2.6900,24.90,344.42,6293.54
2.7000,24.90,344.42,7045.01
2.7100,24.90,344.42,5949.12
2.7200,27.39,313.11,5636.01
2.7300,30.43,281.80,5573.39
2.7800,27.39,313.11,5448.14
2.7900,24.90,344.42,5416.83
2.8900,54.77,156.56,9455.97
3.1600,68.47,125.24,8892.37
3.1700,30.43,281.80,8328.77
3.1800,24.90,344.42,2598.83
3.1900,22.82,375.73,2536.20
3.2000,22.82,375.73,8829.75
3.2100,24.90,344.42,8673.19
3.2200,24.90,344.42,2129.16
3.2300,24.90,344.42,2066.54
3.2400,27.39,313.11,2160.47
3.2500,54.77,156.56,5448.14
3.3100,27.39,313.11,3663.41
3.3200,24.90,344.42,9424.66
3.3300,24.90,344.42,9330.72
3.3400,27.39,313.11,9518.59
3.3500,30.43,281.80,7953.03
3.4000,68.47,125.24,7639.92
3.4100,27.39,313.11,7577.30
3.4200,24.90,344.42,9393.35
3.4300,21.07,407.05,9017.61
3.4400,21.07,407.05,5291.59
3.4500,21.07,407.05,5761.25
3.4600,18.26,469.67,5729.94
3.4700,18.26,469.67,5823.87
3.4800,18.26,469.67,7953.03
3.4900,18.26,469.67,7702.54
3.5000,18.26,469.67,7671.23
3.5100,19.56,438.36,7420.74
3.5200,21.07,407.05,7295.50
3.5300,22.82,375.73,7420.74
3.5400,21.07,407.05,9111.55
3.5500,27.39,313.11,9017.61
3.5600,27.39,313.11,9174.17
3.5700,22.82,375.73,9299.41
3.5800,22.82,375.73,3600.78
3.5900,24.90,344.42,3663.41
3.6400,30.43,281.80,3475.54
3.6500,15.21,563.60,7796.48
3.6600,14.41,594.91,9706.46
3.6700,14.41,594.91,9769.08
3.6800,14.41,594.91,9737.77
3.6900,14.41,594.91,9174.17
3.7000,13.69,626.22,8829.75
3.7100,13.04,657.53,9142.86
3.7200,13.04,657.53,9518.59
3.7300,14.41,594.91,9612.52
3.7400,15.21,563.60,9549.90
3.7500,16.11,532.29,9455.97
3.7600,16.11,532.29,5573.39
3.7700,19.56,438.36,3506.85
3.7800,21.07,407.05,3632.09
3.7900,18.26,469.67,3287.67
3.8000,17.12,500.98,3538.16
3.8100,17.12,500.98,3569.47
3.8200,17.12,500.98,3506.85
3.8300,16.11,532.29,3444.23
3.8400,16.11,532.29,3444.23
3.8500,16.11,532.29,9017.61
