Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0900,12.17,704.50,5495.11
0.1000,10.14,845.40,5823.87
0.1400,9.13,939.33,8407.05
0.3400,11.41,751.47,4555.77
0.3500,12.17,704.50,5260.27
0.3800,7.94,1080.23,5542.07
0.3900,15.21,563.60,5542.07
0.9600,7.94,1080.23,5448.14
1.1100,8.30,1033.27,18739.73
1.1400,14.04,610.57,21369.86
2.2500,7.94,1080.23,4039.14
2.2600,7.94,1080.23,4039.14
2.2700,8.30,1033.27,3992.17
2.3800,9.61,892.37,3616.44
2.8800,9.61,892.37,7373.78
2.9000,20.29,422.70,7420.74
2.9300,30.43,281.80,21557.73
2.9500,20.29,422.70,6904.11
3.0000,10.14,845.40,16954.99
3.0100,10.14,845.40,21182.00
3.0200,10.74,798.43,21416.83
3.0300,11.41,751.47,11976.52
3.0400,13.04,657.53,7373.78
3.0500,15.21,563.60,7279.84
3.0800,15.21,563.60,7984.34
3.0900,16.60,516.63,4555.77
3.1000,16.60,516.63,8407.05
3.1100,11.41,751.47,5495.11
3.1200,14.04,610.57,5776.91
3.1400,91.29,93.93,9017.61
3.1500,8.69,986.30,8970.65
3.2000,7.94,1080.23,5636.01
3.5400,7.30,1174.17,5213.31
3.7500,8.30,1033.27,4931.51
