Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.95,782.78,2974.56
0.0400,39.12,219.18,9956.95
0.0500,24.90,344.42,3788.65
0.0600,24.90,344.42,3945.21
0.0700,24.90,344.42,4007.83
0.0800,22.82,375.73,5041.10
0.2700,68.47,125.24,8454.01
0.2800,54.77,156.56,8547.95
0.2900,91.29,93.93,14403.13
0.3000,91.29,93.93,2849.32
0.4000,39.12,219.18,2943.25
0.4100,39.12,219.18,5041.10
0.5100,21.07,407.05,9268.10
0.5200,22.82,375.73,5479.45
0.5300,19.56,438.36,5604.70
0.5400,10.95,782.78,2003.91
0.5500,10.95,782.78,2003.91
0.5600,10.95,782.78,14340.51
0.5700,11.41,751.47,9956.95
0.5800,12.45,688.85,9925.64
0.5900,11.91,720.16,9831.70
0.6000,10.95,782.78,2097.85
0.6100,10.95,782.78,2160.47
0.6200,10.95,782.78,2097.85
0.6300,10.53,814.09,5729.94
0.6400,10.14,845.40,5761.25
0.6500,10.14,845.40,4007.83
0.6600,11.41,751.47,4258.32
0.6700,15.21,563.60,3945.21
0.6800,13.69,626.22,3819.96
0.6900,13.69,626.22,4320.94
0.7000,34.23,250.49,4195.69
0.7100,34.23,250.49,14465.75
0.7200,30.43,281.80,11178.08
0.7300,27.39,313.11,14434.44
0.7400,27.39,313.11,14309.20
0.7600,30.43,281.80,14371.82
0.7700,54.77,156.56,14340.51
0.8400,10.53,814.09,4289.63
0.8500,9.78,876.71,4133.07
0.8600,9.44,908.02,4227.01
0.8700,34.23,250.49,4227.01
0.9100,18.26,469.67,5197.65
0.9200,16.11,532.29,5291.59
0.9300,13.69,626.22,14371.82
0.9900,11.41,751.47,14215.26
1.0200,11.91,720.16,14309.20
1.0500,12.45,688.85,9863.01
1.0600,13.04,657.53,12900.20
1.1000,54.77,156.56,4320.94
1.1600,19.56,438.36,14215.26
1.1700,11.41,751.47,2379.65
1.1800,11.91,720.16,2442.27
1.1900,11.91,720.16,2379.65
1.2000,17.12,500.98,10833.66
1.2500,13.04,657.53,12931.51
1.3000,54.77,156.56,14434.44
1.3700,7.40,1158.51,4508.81
1.3800,7.40,1158.51,4258.32
1.3900,7.21,1189.82,4039.14
1.4000,7.40,1158.51,3976.52
1.4100,8.30,1033.27,4195.69
1.4200,34.23,250.49,4070.45
1.4400,12.45,688.85,6951.08
1.4500,17.12,500.98,12931.51
1.4600,21.07,407.05,12837.57
1.5400,12.45,688.85,4133.07
1.5600,30.43,281.80,14152.64
1.6000,27.39,313.11,14309.20
1.6200,45.64,187.87,14403.13
1.6700,11.41,751.47,4508.81
1.6800,11.91,720.16,4414.87
1.6900,12.45,688.85,4383.56
1.7100,54.77,156.56,4414.87
1.7300,30.43,281.80,8078.28
1.7400,34.23,250.49,11146.77
1.7500,68.47,125.24,3726.03
1.8900,34.23,250.49,10019.57
2.1800,7.61,1127.20,9737.77
2.2000,8.83,970.65,5761.25
2.3400,7.21,1189.82,3068.49
2.3500,7.21,1189.82,3037.18
2.3600,7.21,1189.82,3412.92
2.4000,7.61,1127.20,10363.99
2.4300,7.82,1095.89,4759.30
2.6200,8.05,1064.58,5761.25
