Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.61,892.37,4884.54
0.3000,7.30,1174.17,5213.31
0.3100,10.14,845.40,5072.41
0.3800,7.94,1080.23,11225.05
0.4000,20.29,422.70,4320.94
0.4300,9.13,939.33,6857.14
0.6000,9.13,939.33,5354.21
1.0500,14.04,610.57,7561.64
1.1500,10.14,845.40,11365.95
1.1600,10.14,845.40,18974.56
1.1800,10.74,798.43,19256.36
1.2100,13.04,657.53,19350.29
1.2200,15.21,563.60,15029.35
1.2300,91.29,93.93,14888.45
1.2400,22.82,375.73,19397.26
1.2600,10.14,845.40,14371.82
1.2700,9.13,939.33,6199.61
1.2800,9.61,892.37,15217.22
1.2900,11.41,751.47,15217.22
1.3000,13.04,657.53,14982.39
1.3300,13.04,657.53,19397.26
1.3600,14.04,610.57,21698.63
1.3700,15.21,563.60,17001.96
1.3800,16.60,516.63,21604.70
1.4500,14.04,610.57,7843.44
1.4600,14.04,610.57,4320.94
1.5300,16.60,516.63,2864.97
1.5400,15.21,563.60,2677.10
1.5500,13.04,657.53,12540.12
1.5900,12.17,704.50,17142.86
1.6000,12.17,704.50,8360.08
1.6100,13.04,657.53,8266.14
1.6200,14.04,610.57,8313.11
1.6300,16.60,516.63,21557.73
1.7700,30.43,281.80,3005.87
1.9200,13.04,657.53,6716.24
1.9800,18.26,469.67,6575.34
1.9900,18.26,469.67,16954.99
2.0000,18.26,469.67,17142.86
2.0100,18.26,469.67,17095.89
2.0700,20.29,422.70,8360.08
2.0800,18.26,469.67,8407.05
2.0900,16.60,516.63,8407.05
2.1000,15.21,563.60,12540.12
2.1100,14.04,610.57,12821.92
2.1200,14.04,610.57,12681.02
2.1300,14.04,610.57,12587.08
2.1400,14.04,610.57,12634.05
2.1500,15.21,563.60,8360.08
2.1600,15.21,563.60,8594.91
2.1700,15.21,563.60,8688.85
2.1800,15.21,563.60,8594.91
2.1900,16.60,516.63,8594.91
2.2000,18.26,469.67,2818.00
2.2100,22.82,375.73,8500.98
2.2500,20.29,422.70,8266.14
2.2600,20.29,422.70,12727.98
2.2700,20.29,422.70,12821.92
2.2800,22.82,375.73,12587.08
2.2900,30.43,281.80,21651.66
2.6900,11.41,751.47,7045.01
2.7300,9.13,939.33,2864.97
2.7400,12.17,704.50,2911.94
2.7500,14.04,610.57,8500.98
2.7600,15.21,563.60,17095.89
2.7700,15.21,563.60,21416.83
2.7800,15.21,563.60,21651.66
2.7900,18.26,469.67,21698.63
2.8000,20.29,422.70,21604.70
2.8100,22.82,375.73,21651.66
2.8200,22.82,375.73,17048.92
2.8300,26.08,328.77,16861.06
2.8400,26.08,328.77,21698.63
2.8500,26.08,328.77,21698.63
2.8600,26.08,328.77,17095.89
2.8700,26.08,328.77,17330.72
2.8800,22.82,375.73,9487.28
2.8900,26.08,328.77,21698.63
2.9700,45.64,187.87,4227.01
2.9900,18.26,469.67,3945.21
3.0000,18.26,469.67,17330.72
3.0100,16.60,516.63,17283.76
3.0200,16.60,516.63,21604.70
3.0400,15.21,563.60,19021.53
3.0500,15.21,563.60,14888.45
3.0600,14.04,610.57,21651.66
3.0700,15.21,563.60,16954.99
3.0800,16.60,516.63,17095.89
3.0900,18.26,469.67,21698.63
3.1000,20.29,422.70,21369.86
3.1800,15.21,563.60,3240.70
3.1900,12.17,704.50,8735.81
3.2000,12.17,704.50,8688.85
3.2100,12.17,704.50,3193.74
3.2300,10.14,845.40,21228.96
3.2400,10.14,845.40,17001.96
3.2500,10.14,845.40,21604.70
3.2600,10.74,798.43,21604.70
3.2700,10.74,798.43,8125.24
3.2800,11.41,751.47,8547.95
3.2900,12.17,704.50,8500.98
3.3000,13.04,657.53,8172.21
3.3100,13.04,657.53,21510.76
3.3200,14.04,610.57,17001.96
3.3300,26.08,328.77,21557.73
3.3600,13.04,657.53,21416.83
3.3700,11.41,751.47,21698.63
3.3800,11.41,751.47,21604.70
3.3900,15.21,563.60,8172.21
3.4400,16.60,516.63,17236.79
3.4500,16.60,516.63,17283.76
3.4600,16.60,516.63,17189.82
3.4700,16.60,516.63,21698.63
3.4800,16.60,516.63,17236.79
3.4900,16.60,516.63,17189.82
3.5000,16.60,516.63,17189.82
3.5100,18.26,469.67,21557.73
3.5200,22.82,375.73,21651.66
3.5400,26.08,328.77,6575.34
3.5900,18.26,469.67,4837.57
3.6000,16.60,516.63,5307.24
3.6400,16.60,516.63,2911.94
3.6500,18.26,469.67,2911.94
3.6700,36.52,234.83,17189.82
3.6800,36.52,234.83,17142.86
3.8600,26.08,328.77,5260.27
3.8700,26.08,328.77,5260.27
3.8800,30.43,281.80,5213.31
3.8900,30.43,281.80,5166.34
3.9000,36.52,234.83,5166.34
3.9500,26.08,328.77,4696.67
3.9600,14.04,610.57,3522.50
3.9700,14.04,610.57,3475.54
3.9800,15.21,563.60,8266.14
3.9900,16.60,516.63,21416.83
4.0000,20.29,422.70,21510.76
4.0100,22.82,375.73,17048.92
4.0200,26.08,328.77,12587.08
4.0500,36.52,234.83,17142.86
4.0600,22.82,375.73,8125.24
4.0700,45.64,187.87,8500.98
4.0900,8.69,986.30,6857.14
4.1000,8.69,986.30,9205.48
4.1100,8.69,986.30,8547.95
4.1200,8.69,986.30,8594.91
4.1300,9.13,939.33,8688.85
4.1400,12.17,704.50,14747.55
4.1600,22.82,375.73,21322.90
4.1700,30.43,281.80,17189.82
4.1800,30.43,281.80,17283.76
4.1900,60.86,140.90,17189.82
4.2700,15.21,563.60,2911.94
4.3900,26.08,328.77,2864.97
4.4000,30.43,281.80,8594.91
4.4500,30.43,281.80,9158.51
4.4600,26.08,328.77,9064.58
4.4700,20.29,422.70,5776.91
4.5500,14.04,610.57,5589.04
4.5800,12.17,704.50,21698.63
4.5900,12.17,704.50,16861.06
4.6000,11.41,751.47,17095.89
4.6100,11.41,751.47,12587.08
4.6200,12.17,704.50,7890.41
4.6300,13.04,657.53,8266.14
4.6400,13.04,657.53,8313.11
4.6500,13.04,657.53,8594.91
4.6600,13.04,657.53,8782.78
4.6700,11.41,751.47,21604.70
4.6800,10.14,845.40,21557.73
4.6900,10.14,845.40,7984.34
4.7000,10.14,845.40,8031.31
4.7100,10.74,798.43,8454.01
5.0300,9.61,892.37,12352.25
5.0400,10.14,845.40,5307.24
5.2000,8.69,986.30,6058.71
5.2300,7.61,1127.20,4837.57
5.4600,14.04,610.57,4508.81
5.7700,14.04,610.57,8594.91
5.8800,11.41,751.47,4978.47
6.0500,7.61,1127.20,4696.67
6.2700,7.30,1174.17,4696.67
6.2800,20.29,422.70,8782.78
