Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0200,9.61,892.37,11788.65
0.0400,7.61,1127.20,5495.11
0.3100,10.74,798.43,4837.57
0.3200,7.94,1080.23,4649.71
0.3800,8.69,986.30,7702.54
0.8700,30.43,281.80,4978.47
0.9300,7.30,1174.17,5307.24
1.0100,26.08,328.77,7937.38
1.0200,22.82,375.73,17236.79
1.1900,30.43,281.80,17142.86
1.2000,22.82,375.73,19350.29
1.2700,18.26,469.67,21275.93
1.3000,15.21,563.60,19162.43
1.3100,16.60,516.63,10379.65
1.3200,15.21,563.60,15217.22
1.3300,22.82,375.73,10332.68
1.3400,26.08,328.77,14653.62
1.3500,26.08,328.77,10426.61
1.3600,26.08,328.77,21463.80
1.3700,26.08,328.77,7984.34
1.3800,26.08,328.77,21651.66
1.4400,11.41,751.47,21604.70
1.4500,10.74,798.43,18551.86
1.4600,11.41,751.47,21651.66
1.4700,12.17,704.50,21369.86
1.4800,10.74,798.43,21604.70
1.4900,12.17,704.50,21604.70
1.5000,13.04,657.53,21369.86
1.5300,14.04,610.57,19209.39
1.5400,15.21,563.60,14888.45
1.5500,13.04,657.53,10426.61
1.5600,14.04,610.57,10614.48
1.5700,18.26,469.67,19397.26
1.7500,9.13,939.33,7890.41
1.7600,8.69,986.30,7561.64
1.7700,8.69,986.30,8219.18
1.9200,9.13,939.33,5213.31
1.9300,9.13,939.33,5307.24
1.9900,7.94,1080.23,5166.34
2.0000,18.26,469.67,5401.17
2.1100,14.04,610.57,5307.24
2.1700,45.64,187.87,5166.34
2.2000,60.86,140.90,21228.96
2.2200,36.52,234.83,1643.84
2.3500,60.86,140.90,21510.76
3.0600,36.52,234.83,2536.20
3.0700,45.64,187.87,2160.47
3.1500,30.43,281.80,1831.70
3.2400,60.86,140.90,16767.12
3.2500,36.52,234.83,21510.76
3.3400,36.52,234.83,4602.74
3.8000,45.64,187.87,2348.34
4.0200,30.43,281.80,7890.41
4.0300,30.43,281.80,2207.44
4.2000,91.29,93.93,16861.06
4.2100,36.52,234.83,21698.63
4.2200,60.86,140.90,15264.19
4.2300,45.64,187.87,14888.45
4.2600,36.52,234.83,13573.39
4.2700,22.82,375.73,4414.87
4.2800,22.82,375.73,14136.99
4.3000,22.82,375.73,21510.76
4.3100,26.08,328.77,21604.70
4.3200,26.08,328.77,4743.64
4.4400,30.43,281.80,12258.32
4.6900,91.29,93.93,17236.79
4.7000,36.52,234.83,17236.79
4.7100,60.86,140.90,16814.09
4.7200,26.08,328.77,21698.63
4.7300,22.82,375.73,21651.66
4.7400,22.82,375.73,17236.79
