Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.7100,7.21,1189.82,3694.72
0.9000,9.13,939.33,4759.30
0.9100,7.61,1127.20,4258.32
0.9200,8.05,1064.58,4258.32
0.9300,7.82,1095.89,3819.96
0.9400,7.40,1158.51,3600.78
0.9800,27.39,313.11,1941.29
0.9900,17.12,500.98,6544.03
1.0000,17.12,500.98,6544.03
1.0100,24.90,344.42,6512.72
1.0200,39.12,219.18,6700.59
1.0300,17.12,500.98,2974.56
1.0400,14.41,594.91,3225.05
1.0500,15.21,563.60,3318.98
1.0600,16.11,532.29,3131.12
1.0900,15.21,563.60,9831.70
1.1200,16.11,532.29,6324.85
1.1300,15.21,563.60,6136.99
1.1400,15.21,563.60,6262.23
1.1500,15.21,563.60,6637.96
1.1600,15.21,563.60,6794.52
1.1700,13.69,626.22,6763.21
1.1800,13.04,657.53,6825.83
1.1900,13.04,657.53,6168.30
1.2000,13.04,657.53,9549.90
1.2400,21.07,407.05,2911.94
1.2700,27.39,313.11,3225.05
1.4100,54.77,156.56,3412.92
1.4200,30.43,281.80,3381.60
1.4300,68.47,125.24,3600.78
1.5100,18.26,469.67,3381.60
1.5200,17.12,500.98,6199.61
1.5300,16.11,532.29,3444.23
1.5400,16.11,532.29,3757.34
1.5500,18.26,469.67,3819.96
1.5600,21.07,407.05,3757.34
1.5700,21.07,407.05,3882.58
1.5800,9.44,908.02,3976.52
1.5900,8.05,1064.58,4101.76
1.6000,7.21,1189.82,4007.83
1.6100,7.61,1127.20,3788.65
1.6200,7.40,1158.51,3569.47
1.6300,7.82,1095.89,3726.03
1.6400,8.30,1033.27,3819.96
1.6500,8.83,970.65,3506.85
1.6600,9.78,876.71,3162.43
1.6700,11.41,751.47,2661.45
1.6800,11.91,720.16,2818.00
1.6900,12.45,688.85,3005.87
1.7000,12.45,688.85,2974.56
1.7100,12.45,688.85,2849.32
1.7200,16.11,532.29,2818.00
1.7300,27.39,313.11,2818.00
1.7400,45.64,187.87,2849.32
1.7700,22.82,375.73,3225.05
1.7800,17.12,500.98,3099.80
1.7900,17.12,500.98,2849.32
1.8000,17.12,500.98,6262.23
1.8100,18.26,469.67,6074.36
1.8200,22.82,375.73,3068.49
1.9800,30.43,281.80,3663.41
1.9900,21.07,407.05,2786.69
2.0000,18.26,469.67,2818.00
2.0100,18.26,469.67,2786.69
2.0200,19.56,438.36,2849.32
2.0300,19.56,438.36,2849.32
2.0400,24.90,344.42,2974.56
2.1100,39.12,219.18,2661.45
2.1300,21.07,407.05,3287.67
2.1400,18.26,469.67,3318.98
2.1500,18.26,469.67,3193.74
2.1600,21.07,407.05,3318.98
2.1700,18.26,469.67,3350.29
2.2900,17.12,500.98,2911.94
2.3000,13.04,657.53,3005.87
2.3100,13.04,657.53,3005.87
2.3200,13.04,657.53,2724.07
2.3300,13.69,626.22,2442.27
