Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4500,7.30,1174.17,6199.61
0.4600,7.94,1080.23,6011.74
0.4700,9.13,939.33,5636.01
0.4800,8.30,1033.27,5682.97
0.4900,8.30,1033.27,5729.94
0.5000,9.13,939.33,5776.91
0.6700,11.41,751.47,3240.70
0.6800,12.17,704.50,3146.77
0.6900,11.41,751.47,3287.67
0.7000,13.04,657.53,3381.60
0.7100,13.04,657.53,3381.60
0.7200,12.17,704.50,3287.67
0.7300,14.04,610.57,17095.89
0.7400,16.60,516.63,17095.89
0.7500,18.26,469.67,2630.14
0.7600,26.08,328.77,2536.20
0.8700,11.41,751.47,7045.01
0.8900,22.82,375.73,7232.88
0.9000,16.60,516.63,7326.81
0.9100,11.41,751.47,7749.51
0.9200,10.14,845.40,2818.00
0.9300,9.61,892.37,17189.82
0.9400,9.61,892.37,8313.11
0.9500,9.61,892.37,12727.98
0.9600,10.14,845.40,17142.86
0.9700,10.74,798.43,16908.02
0.9800,11.41,751.47,17142.86
0.9900,12.17,704.50,3381.60
1.0000,13.04,657.53,3851.27
1.0100,16.60,516.63,3992.17
1.0200,18.26,469.67,4039.14
1.1000,10.14,845.40,6246.58
1.1800,13.04,657.53,21275.93
1.2200,10.74,798.43,21275.93
1.2500,8.69,986.30,5448.14
1.2600,8.30,1033.27,5589.04
1.2700,8.30,1033.27,16297.46
1.2800,8.69,986.30,21088.06
1.9200,12.17,704.50,4837.57
1.9600,10.14,845.40,9299.41
1.9700,10.14,845.40,7702.54
1.9800,10.14,845.40,7702.54
1.9900,8.30,1033.27,7655.58
2.0200,15.21,563.60,6763.21
2.0400,18.26,469.67,6387.48
2.0500,13.04,657.53,7185.91
2.0600,13.04,657.53,7373.78
2.0700,11.41,751.47,7420.74
2.0800,10.14,845.40,7279.84
2.0900,10.14,845.40,6904.11
2.1000,10.14,845.40,6575.34
2.1100,10.74,798.43,7045.01
2.1200,11.41,751.47,7138.94
2.1900,91.29,93.93,7561.64
2.3700,7.61,1127.20,5495.11
2.3800,9.61,892.37,5401.17
2.3900,60.86,140.90,5260.27
2.4000,36.52,234.83,7138.94
2.4100,30.43,281.80,6998.04
2.4200,20.29,422.70,6904.11
2.4300,18.26,469.67,6857.14
2.4400,20.29,422.70,6340.51
2.4500,45.64,187.87,6998.04
2.4600,60.86,140.90,7138.94
2.4700,30.43,281.80,6998.04
2.4800,26.08,328.77,6998.04
2.4900,26.08,328.77,7185.91
2.5000,26.08,328.77,7232.88
2.7700,26.08,328.77,19162.43
2.7800,15.21,563.60,14606.65
2.7900,13.04,657.53,16720.16
2.8100,12.17,704.50,6575.34
2.8200,12.17,704.50,7608.61
2.8300,13.04,657.53,8078.28
2.9600,22.82,375.73,7655.58
2.9700,20.29,422.70,7138.94
2.9800,18.26,469.67,7279.84
2.9900,20.29,422.70,7045.01
3.0000,22.82,375.73,6763.21
3.0100,20.29,422.70,21557.73
3.0200,20.29,422.70,16954.99
3.0300,22.82,375.73,7091.98
3.2000,16.60,516.63,6246.58
3.2100,15.21,563.60,6669.28
3.2200,16.60,516.63,6387.48
3.2300,16.60,516.63,6763.21
3.2400,16.60,516.63,6669.28
3.2500,16.60,516.63,6857.14
3.2600,16.60,516.63,6810.18
3.2700,18.26,469.67,6528.38
3.2800,20.29,422.70,6575.34
3.2900,20.29,422.70,6716.24
3.3000,20.29,422.70,6810.18
3.3100,20.29,422.70,2911.94
3.3200,22.82,375.73,7138.94
3.7700,7.30,1174.17,5870.84
3.8000,18.26,469.67,16720.16
3.8100,30.43,281.80,21604.70
3.8900,20.29,422.70,8407.05
3.9000,26.08,328.77,7420.74
4.4000,22.82,375.73,19303.33
4.4200,26.08,328.77,6481.41
4.6000,7.61,1127.20,7326.81
4.6100,9.61,892.37,7561.64
4.6200,22.82,375.73,7420.74
4.6300,18.26,469.67,6528.38
4.6400,18.26,469.67,6293.54
4.6500,22.82,375.73,5964.77
4.6600,26.08,328.77,6011.74
4.6700,45.64,187.87,5729.94
5.1300,20.29,422.70,5401.17
5.1400,12.17,704.50,5542.07
5.1500,11.41,751.47,5589.04
5.1600,18.26,469.67,5589.04
5.1700,18.26,469.67,7561.64
5.1800,18.26,469.67,7561.64
5.1900,16.60,516.63,3381.60
5.2000,15.21,563.60,3240.70
5.2100,14.04,610.57,3240.70
5.2200,15.21,563.60,7890.41
5.2300,20.29,422.70,7984.34
5.2400,22.82,375.73,3334.64
5.2500,22.82,375.73,3428.57
5.2600,36.52,234.83,3240.70
5.5000,8.69,986.30,5776.91
5.5100,45.64,187.87,5072.41
5.5400,26.08,328.77,21604.70
5.5500,20.29,422.70,21182.00
5.5600,18.26,469.67,7373.78
5.5700,16.60,516.63,7326.81
5.5800,16.60,516.63,7279.84
5.5900,18.26,469.67,7420.74
5.6000,18.26,469.67,7514.68
5.6100,16.60,516.63,7185.91
5.6200,15.21,563.60,17001.96
5.6300,14.04,610.57,17048.92
5.6400,14.04,610.57,17236.79
5.6500,12.17,704.50,12634.05
5.6600,13.04,657.53,17330.72
5.6700,15.21,563.60,7890.41
5.6800,12.17,704.50,8125.24
5.6900,13.04,657.53,8125.24
5.7000,13.04,657.53,7843.44
5.7100,14.04,610.57,7796.48
5.7200,14.04,610.57,17095.89
5.7300,13.04,657.53,21088.06
5.7400,13.04,657.53,21322.90
5.7500,14.04,610.57,21510.76
5.7600,18.26,469.67,16954.99
5.8000,36.52,234.83,9816.05
5.8100,30.43,281.80,5072.41
5.8200,36.52,234.83,5636.01
