Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.3600,7.94,1080.23,11365.95
0.3800,7.61,1127.20,15311.15
0.4400,7.61,1127.20,10614.48
0.5500,11.41,751.47,11788.65
0.5600,8.30,1033.27,12211.35
0.5700,7.94,1080.23,3945.21
0.8000,7.61,1127.20,5823.87
1.0300,22.82,375.73,5964.77
1.0400,18.26,469.67,5917.81
1.0700,12.17,704.50,14747.55
1.0800,9.13,939.33,19021.53
1.0900,9.13,939.33,19397.26
1.1000,10.14,845.40,19256.36
1.1300,10.14,845.40,14794.52
1.1400,10.74,798.43,10426.61
1.1500,10.14,845.40,14935.42
1.1900,16.60,516.63,14841.49
1.2000,20.29,422.70,14747.55
1.2100,22.82,375.73,19350.29
1.3600,7.94,1080.23,6246.58
1.6400,16.60,516.63,4696.67
1.6600,12.17,704.50,14841.49
1.6700,10.14,845.40,14888.45
1.6800,10.14,845.40,14982.39
1.6900,9.61,892.37,15029.35
1.7000,8.30,1033.27,19397.26
1.7200,7.61,1127.20,21510.76
1.7300,7.61,1127.20,21182.00
1.7400,8.30,1033.27,21275.93
1.9000,60.86,140.90,17001.96
2.0900,36.52,234.83,19209.39
2.1000,8.69,986.30,19209.39
2.1500,9.61,892.37,19350.29
2.1600,7.61,1127.20,19444.23
2.2100,12.17,704.50,19209.39
2.2400,14.04,610.57,19021.53
2.2600,15.21,563.60,19162.43
2.2900,14.04,610.57,19115.46
2.3000,15.21,563.60,19397.26
2.3400,18.26,469.67,21651.66
2.3500,20.29,422.70,17001.96
2.3600,20.29,422.70,17283.76
2.3700,20.29,422.70,17283.76
2.3800,20.29,422.70,17189.82
2.3900,20.29,422.70,21604.70
2.4000,20.29,422.70,17236.79
2.4100,22.82,375.73,17189.82
2.4200,26.08,328.77,17142.86
2.4300,20.29,422.70,17236.79
2.4700,18.26,469.67,17283.76
2.4800,18.26,469.67,17283.76
2.4900,18.26,469.67,17142.86
2.5000,16.60,516.63,21698.63
2.5100,16.60,516.63,21651.66
2.5300,16.60,516.63,18974.56
2.5400,16.60,516.63,19397.26
2.5500,15.21,563.60,19303.33
2.5600,15.21,563.60,19256.36
2.5700,14.04,610.57,14888.45
2.5800,9.13,939.33,14982.39
2.5900,8.69,986.30,14841.49
2.6000,8.69,986.30,19068.49
2.6400,7.30,1174.17,19444.23
2.6600,7.61,1127.20,14888.45
2.9100,13.04,657.53,4743.64
2.9300,7.94,1080.23,4461.84
2.9400,9.13,939.33,4884.54
2.9500,16.60,516.63,5260.27
2.9600,22.82,375.73,5354.21
3.0600,18.26,469.67,3757.34
3.1200,18.26,469.67,21557.73
3.1300,20.29,422.70,21698.63
3.1400,22.82,375.73,21698.63
3.1500,22.82,375.73,16908.02
3.1600,26.08,328.77,21557.73
3.1700,26.08,328.77,5072.41
3.2700,18.26,469.67,5870.84
3.2800,15.21,563.60,10614.48
3.2900,16.60,516.63,19350.29
3.3000,15.21,563.60,19256.36
3.3100,15.21,563.60,19350.29
3.8900,45.64,187.87,5917.81
3.9000,30.43,281.80,12587.08
3.9100,30.43,281.80,12493.15
3.9200,36.52,234.83,12634.05
4.2200,7.30,1174.17,4367.91
5.6400,18.26,469.67,3992.17
