Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.0700,22.82,375.73,6105.68
1.0800,18.26,469.67,6105.68
1.0900,15.21,563.60,6011.74
1.1000,16.60,516.63,5964.77
1.1100,22.82,375.73,5729.94
1.1200,20.29,422.70,5119.37
1.1300,26.08,328.77,4837.57
1.1600,45.64,187.87,4837.57
1.2500,91.29,93.93,8735.81
2.1200,7.94,1080.23,6669.28
2.5300,91.29,93.93,9628.18
2.5400,26.08,328.77,10003.91
2.5500,26.08,328.77,9769.08
2.5600,30.43,281.80,9534.25
2.5700,45.64,187.87,9816.05
2.5800,30.43,281.80,11412.92
2.6400,14.04,610.57,10755.38
2.6500,14.04,610.57,11272.02
2.6600,14.04,610.57,11225.05
2.6700,14.04,610.57,10849.32
2.6800,14.04,610.57,10661.45
2.6900,15.21,563.60,10567.51
2.7000,18.26,469.67,10567.51
2.7100,20.29,422.70,10708.41
2.7300,18.26,469.67,21228.96
2.7500,60.86,140.90,21322.90
2.8300,20.29,422.70,16767.12
2.8400,26.08,328.77,6528.38
2.8500,22.82,375.73,6528.38
2.8600,26.08,328.77,16954.99
3.4600,26.08,328.77,10802.35
3.4700,22.82,375.73,10755.38
3.4800,22.82,375.73,10849.32
3.4900,22.82,375.73,10849.32
3.5000,26.08,328.77,10802.35
3.5100,26.08,328.77,10708.41
3.5200,26.08,328.77,10379.65
3.5300,18.26,469.67,10379.65
3.5400,11.41,751.47,10473.58
3.5500,10.74,798.43,10755.38
3.5600,11.41,751.47,10661.45
3.5700,10.14,845.40,9346.38
3.5800,9.61,892.37,16720.16
3.5900,10.14,845.40,5495.11
3.6000,10.14,845.40,10849.32
3.6100,10.74,798.43,10285.71
3.6200,10.74,798.43,9816.05
3.6300,10.14,845.40,9909.98
3.6400,10.14,845.40,9863.01
3.6500,10.74,798.43,3851.27
3.6600,10.14,845.40,4086.11
3.6700,9.61,892.37,4039.14
3.6800,7.94,1080.23,4039.14
3.6900,8.30,1033.27,3898.24
3.7000,7.30,1174.17,12493.15
3.7300,7.30,1174.17,12634.05
3.7400,7.61,1127.20,13197.65
3.7600,8.69,986.30,10661.45
3.7700,9.13,939.33,19303.33
3.7800,9.13,939.33,21463.80
3.7900,8.69,986.30,21510.76
3.8000,8.69,986.30,21651.66
3.8100,8.69,986.30,8923.68
3.8200,12.17,704.50,7608.61
3.9700,36.52,234.83,10990.22
4.0900,30.43,281.80,5072.41
4.1900,91.29,93.93,6575.34
4.2000,45.64,187.87,6434.44
4.2100,26.08,328.77,6340.51
4.2200,45.64,187.87,6387.48
