Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.5500,11.91,720.16,2849.32
0.5800,18.26,469.67,2410.96
0.6000,34.23,250.49,2536.20
0.6400,68.47,125.24,2003.91
0.6900,34.23,250.49,8516.63
0.7000,30.43,281.80,11428.57
0.7100,39.12,219.18,14465.75
0.7200,68.47,125.24,14465.75
0.7300,34.23,250.49,11334.64
0.7400,24.90,344.42,11397.26
0.7500,22.82,375.73,14434.44
0.7600,24.90,344.42,5448.14
0.7700,21.07,407.05,11209.39
0.7800,21.07,407.05,14340.51
0.7900,22.82,375.73,14277.89
0.8000,30.43,281.80,14403.13
1.0600,54.77,156.56,2317.03
1.0700,34.23,250.49,8391.39
1.0800,39.12,219.18,11365.95
1.0900,68.47,125.24,11397.26
1.1100,45.64,187.87,2974.56
1.1200,54.77,156.56,3068.49
1.2100,34.23,250.49,8485.32
1.2200,30.43,281.80,14465.75
1.2300,34.23,250.49,11522.50
1.2400,68.47,125.24,11491.19
1.2500,54.77,156.56,11522.50
1.2600,30.43,281.80,8516.63
1.2700,30.43,281.80,5761.25
1.2800,30.43,281.80,5667.32
1.2900,39.12,219.18,8516.63
1.3000,45.64,187.87,8485.32
1.3100,39.12,219.18,8547.95
1.3200,34.23,250.49,8579.26
1.3300,34.23,250.49,8579.26
1.3400,34.23,250.49,8516.63
1.3500,68.47,125.24,11303.33
1.3900,22.82,375.73,14434.44
1.4000,27.39,313.11,11115.46
1.4200,39.12,219.18,14090.02
1.4500,22.82,375.73,14403.13
1.4600,24.90,344.42,14371.82
1.4700,27.39,313.11,14434.44
1.4800,54.77,156.56,14340.51
1.6200,45.64,187.87,2410.96
1.6400,30.43,281.80,8203.52
1.6500,34.23,250.49,14403.13
1.6600,34.23,250.49,14403.13
1.6700,34.23,250.49,2818.00
1.6800,34.23,250.49,2755.38
1.6900,39.12,219.18,11459.88
1.7000,39.12,219.18,11491.19
1.7100,45.64,187.87,8516.63
1.7200,30.43,281.80,8516.63
1.7300,30.43,281.80,14403.13
1.7400,27.39,313.11,8454.01
1.7500,30.43,281.80,11491.19
1.7600,24.90,344.42,11428.57
1.7700,24.90,344.42,14340.51
1.7800,24.90,344.42,14403.13
1.7900,30.43,281.80,14371.82
1.9600,39.12,219.18,2661.45
1.9700,30.43,281.80,2630.14
1.9800,30.43,281.80,11365.95
2.0300,39.12,219.18,5729.94
2.0400,30.43,281.80,8360.08
2.0500,27.39,313.11,8360.08
2.0600,24.90,344.42,5636.01
2.0700,24.90,344.42,5761.25
2.0800,27.39,313.11,5761.25
2.0900,34.23,250.49,5698.63
2.1000,45.64,187.87,8485.32
2.7000,21.07,407.05,4602.74
2.7900,7.82,1095.89,3726.03
2.8100,19.56,438.36,3694.72
2.8700,17.12,500.98,5009.78
2.8900,16.11,532.29,2974.56
2.9000,22.82,375.73,3600.78
2.9100,27.39,313.11,2943.25
2.9200,34.23,250.49,2661.45
2.9300,22.82,375.73,5072.41
2.9400,24.90,344.42,5166.34
2.9500,24.90,344.42,5197.65
2.9600,24.90,344.42,4571.43
2.9700,24.90,344.42,4258.32
2.9800,24.90,344.42,4164.38
2.9900,21.07,407.05,8109.59
3.0000,21.07,407.05,2911.94
3.0100,21.07,407.05,2974.56
3.0500,45.64,187.87,3037.18
3.0600,11.41,751.47,3037.18
