Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4100,9.61,892.37,3569.47
0.4300,10.74,798.43,12634.05
0.4400,10.14,845.40,3240.70
0.4500,11.41,751.47,8219.18
0.4600,10.74,798.43,12915.85
0.4700,10.74,798.43,8125.24
0.4800,11.41,751.47,7749.51
0.4900,12.17,704.50,12352.25
0.5000,20.29,422.70,12164.38
0.5200,22.82,375.73,11506.85
0.5300,26.08,328.77,12962.82
0.5400,30.43,281.80,17189.82
0.5500,26.08,328.77,21698.63
0.5600,26.08,328.77,14559.69
0.5700,14.04,610.57,13103.72
0.5800,11.41,751.47,11694.72
0.5900,10.74,798.43,12164.38
0.6000,10.14,845.40,12727.98
0.6100,9.61,892.37,12774.95
0.6200,9.61,892.37,12774.95
0.6300,9.61,892.37,12634.05
0.6400,10.14,845.40,12821.92
0.6500,11.41,751.47,12821.92
0.6600,13.04,657.53,12774.95
0.6700,15.21,563.60,12774.95
0.6800,26.08,328.77,12868.88
0.8000,22.82,375.73,9440.31
0.8100,15.21,563.60,14136.99
0.8200,14.04,610.57,14653.62
0.8300,15.21,563.60,21651.66
0.8500,15.21,563.60,17189.82
0.8600,15.21,563.60,17048.92
0.8700,15.21,563.60,13714.29
0.8800,15.21,563.60,13385.52
0.8900,15.21,563.60,13056.75
0.9000,16.60,516.63,12587.08
0.9100,22.82,375.73,4508.81
0.9300,22.82,375.73,4649.71
0.9400,18.26,469.67,8876.71
0.9500,18.26,469.67,8829.75
0.9600,18.26,469.67,8829.75
0.9700,20.29,422.70,8735.81
1.1000,8.69,986.30,3804.31
1.1100,9.13,939.33,7420.74
1.1200,9.61,892.37,7326.81
1.1300,9.61,892.37,7138.94
1.1400,9.61,892.37,15686.89
1.1800,10.14,845.40,19350.29
1.1900,10.74,798.43,15029.35
1.2000,15.21,563.60,15029.35
1.2100,16.60,516.63,21557.73
1.2200,18.26,469.67,21651.66
1.2300,20.29,422.70,21322.90
1.3000,12.17,704.50,21182.00
1.3300,16.60,516.63,21228.96
1.3400,18.26,469.67,13479.45
1.3500,20.29,422.70,8782.78
1.3600,45.64,187.87,4367.91
1.4200,30.43,281.80,5213.31
1.4300,18.26,469.67,4790.61
1.4400,20.29,422.70,21745.60
1.4500,22.82,375.73,17283.76
1.4600,22.82,375.73,17142.86
1.4700,22.82,375.73,17048.92
1.4800,20.29,422.70,21651.66
1.4900,16.60,516.63,5542.07
1.5000,14.04,610.57,4978.47
1.5100,11.41,751.47,14324.85
1.5200,10.74,798.43,10332.68
1.5300,10.74,798.43,5729.94
1.5400,10.74,798.43,5542.07
1.5500,11.41,751.47,5589.04
1.5600,11.41,751.47,5870.84
1.5700,12.17,704.50,5636.01
1.5800,13.04,657.53,5636.01
1.5900,14.04,610.57,19256.36
1.6000,15.21,563.60,14324.85
1.6100,15.21,563.60,14653.62
1.6200,16.60,516.63,13620.35
1.6300,16.60,516.63,4743.64
1.7200,7.61,1127.20,5166.34
1.7300,9.61,892.37,5119.37
1.7400,9.61,892.37,4837.57
1.7500,11.41,751.47,4649.71
1.8300,60.86,140.90,21510.76
1.8800,91.29,93.93,7467.71
1.8900,36.52,234.83,7561.64
1.9000,45.64,187.87,5448.14
1.9100,45.64,187.87,5495.11
1.9200,45.64,187.87,5072.41
2.0100,20.29,422.70,6246.58
2.0200,22.82,375.73,6152.64
2.0300,15.21,563.60,11741.68
2.0400,15.21,563.60,4039.14
2.0500,15.21,563.60,3945.21
2.0600,15.21,563.60,3898.24
2.0700,13.04,657.53,3851.27
2.0800,16.60,516.63,4133.07
2.0900,11.41,751.47,4086.11
2.1000,12.17,704.50,3992.17
2.1100,22.82,375.73,3804.31
2.1200,36.52,234.83,3757.34
2.1600,60.86,140.90,4837.57
2.1700,45.64,187.87,5823.87
2.1800,60.86,140.90,6387.48
