Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0200,8.05,1064.58,4258.32
0.1200,39.12,219.18,6230.92
0.4800,34.23,250.49,11616.44
0.4900,68.47,125.24,8328.77
0.7300,39.12,219.18,5949.12
0.7400,54.77,156.56,5761.25
0.8400,54.77,156.56,3099.80
1.0700,68.47,125.24,7483.37
1.1100,54.77,156.56,6136.99
1.2500,54.77,156.56,6043.05
1.4900,34.23,250.49,6074.36
1.5000,54.77,156.56,6074.36
1.5400,54.77,156.56,14215.26
1.6200,45.64,187.87,3757.34
1.8200,34.23,250.49,4039.14
1.8300,34.23,250.49,3945.21
1.8400,34.23,250.49,3976.52
1.8500,34.23,250.49,4195.69
1.8600,30.43,281.80,5416.83
1.8700,30.43,281.80,5197.65
1.8800,30.43,281.80,5135.03
1.9800,30.43,281.80,13964.77
1.9900,24.90,344.42,5980.43
2.0000,18.26,469.67,14340.51
2.0100,17.12,500.98,11522.50
2.0200,17.12,500.98,11459.88
2.0300,18.26,469.67,14309.20
2.0400,19.56,438.36,3131.12
2.0500,18.26,469.67,3506.85
2.0600,18.26,469.67,3757.34
2.0700,19.56,438.36,3851.27
2.0800,24.90,344.42,6387.48
2.0900,30.43,281.80,3600.78
2.1000,39.12,219.18,5698.63
2.1100,68.47,125.24,5385.52
2.4500,68.47,125.24,14371.82
2.4600,91.29,93.93,8641.88
2.6300,30.43,281.80,7170.25
2.6400,27.39,313.11,7483.37
2.6500,39.12,219.18,14340.51
2.6600,68.47,125.24,6168.30
2.6700,54.77,156.56,6763.21
2.6800,34.23,250.49,6637.96
2.6900,34.23,250.49,6450.10
2.7000,54.77,156.56,6324.85
2.8400,54.77,156.56,6262.23
2.8500,54.77,156.56,6324.85
2.9600,45.64,187.87,6731.90
2.9700,30.43,281.80,12618.40
3.0200,91.29,93.93,7170.25
3.0300,54.77,156.56,7577.30
3.0700,54.77,156.56,6982.39
3.0900,24.90,344.42,3350.29
3.1000,22.82,375.73,3819.96
3.1100,21.07,407.05,3851.27
3.1200,22.82,375.73,3945.21
3.1300,30.43,281.80,4634.05
3.2000,10.53,814.09,4727.98
3.3000,30.43,281.80,5510.76
3.3100,30.43,281.80,14183.95
3.3200,27.39,313.11,5698.63
3.3300,30.43,281.80,8140.90
3.3400,39.12,219.18,5573.39
3.4600,7.82,1095.89,4383.56
3.4700,19.56,438.36,4383.56
3.4800,39.12,219.18,4383.56
3.4900,34.23,250.49,3945.21
3.5000,34.23,250.49,14403.13
3.5100,45.64,187.87,14434.44
3.5200,45.64,187.87,11303.33
3.5300,34.23,250.49,11428.57
3.5400,34.23,250.49,11334.64
3.5500,39.12,219.18,11365.95
3.5600,45.64,187.87,11522.50
3.5700,45.64,187.87,11522.50
3.5800,68.47,125.24,4320.94
3.7600,14.41,594.91,4070.45
3.9200,91.29,93.93,3632.09
3.9700,68.47,125.24,6700.59
3.9800,54.77,156.56,6669.28
4.0300,39.12,219.18,3600.78
4.0400,54.77,156.56,3569.47
4.2500,45.64,187.87,8109.59
4.3400,68.47,125.24,5260.27
4.3500,17.12,500.98,4978.47
4.4000,54.77,156.56,3788.65
4.5200,54.77,156.56,3162.43
4.5300,30.43,281.80,3256.36
4.5400,54.77,156.56,3318.98
4.6300,91.29,93.93,3381.60
4.6400,39.12,219.18,3381.60
4.6500,39.12,219.18,3318.98
4.6600,54.77,156.56,3318.98
4.6900,45.64,187.87,3131.12
4.7000,54.77,156.56,3005.87
4.7100,68.47,125.24,11365.95
4.7500,68.47,125.24,6168.30
5.0800,17.12,500.98,4414.87
5.0900,13.04,657.53,4540.12
5.3200,68.47,125.24,7138.94
5.3300,68.47,125.24,6481.41
5.7000,30.43,281.80,6293.54
5.7100,30.43,281.80,6356.16
5.7200,30.43,281.80,6136.99
5.7300,39.12,219.18,6136.99
