Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.5100,10.14,845.40,8360.08
0.5200,18.26,469.67,7890.41
1.0200,45.64,187.87,3945.21
1.0300,60.86,140.90,3945.21
1.0400,45.64,187.87,3945.21
1.0600,18.26,469.67,3945.21
1.0700,15.21,563.60,4086.11
1.0800,15.21,563.60,3992.17
1.0900,16.60,516.63,3804.31
1.1000,22.82,375.73,3569.47
1.1200,36.52,234.83,3898.24
1.1500,30.43,281.80,3757.34
1.1600,15.21,563.60,3804.31
1.4500,45.64,187.87,3992.17
1.7600,16.60,516.63,4086.11
1.7700,12.17,704.50,4086.11
1.7800,12.17,704.50,4086.11
1.7900,13.04,657.53,4086.11
1.8000,12.17,704.50,4273.97
1.8100,11.41,751.47,4227.01
1.8200,11.41,751.47,3945.21
1.8300,12.17,704.50,3663.41
1.8400,12.17,704.50,3710.37
1.8500,12.17,704.50,3851.27
1.8600,11.41,751.47,3898.24
1.8700,11.41,751.47,3898.24
1.8800,11.41,751.47,3710.37
1.8900,12.17,704.50,3569.47
1.9000,12.17,704.50,3475.54
1.9100,11.41,751.47,3475.54
1.9200,11.41,751.47,3522.50
1.9300,11.41,751.47,3334.64
1.9400,10.74,798.43,3381.60
1.9500,12.17,704.50,3193.74
2.0800,30.43,281.80,8782.78
2.0900,26.08,328.77,8782.78
2.1000,30.43,281.80,3381.60
2.1100,36.52,234.83,3569.47
2.1700,16.60,516.63,8547.95
2.1800,15.21,563.60,7843.44
2.1900,16.60,516.63,3240.70
2.2000,13.04,657.53,3428.57
2.2100,10.74,798.43,3193.74
2.2200,10.14,845.40,2818.00
2.2300,9.13,939.33,8970.65
2.2400,9.13,939.33,8876.71
2.2500,9.13,939.33,8688.85
2.2600,9.61,892.37,8782.78
2.2700,9.61,892.37,8923.68
2.2800,10.14,845.40,9017.61
2.2900,11.41,751.47,8970.65
2.3000,14.04,610.57,8923.68
2.3100,18.26,469.67,9017.61
2.3200,18.26,469.67,9346.38
2.3300,22.82,375.73,9487.28
2.3500,60.86,140.90,21604.70
2.3600,36.52,234.83,21557.73
2.3700,15.21,563.60,21369.86
2.3900,13.04,657.53,19162.43
2.4000,13.04,657.53,19021.53
2.4200,12.17,704.50,14043.05
2.4300,18.26,469.67,4227.01
2.4600,18.26,469.67,4555.77
2.4700,20.29,422.70,4602.74
2.6200,13.04,657.53,2254.40
2.6300,10.14,845.40,2301.37
2.6400,9.61,892.37,2348.34
2.6500,9.61,892.37,8970.65
2.6600,7.61,1127.20,8876.71
2.6700,7.30,1174.17,8688.85
2.6800,7.61,1127.20,8829.75
2.6900,8.30,1033.27,9017.61
2.7000,8.69,986.30,8829.75
2.7100,8.69,986.30,9111.55
2.7200,8.30,1033.27,3710.37
2.7300,8.30,1033.27,9205.48
2.7400,9.61,892.37,9393.35
2.7500,9.13,939.33,9722.11
2.7600,9.13,939.33,9675.15
2.7700,9.61,892.37,9487.28
2.7800,10.14,845.40,9111.55
2.7900,10.14,845.40,16814.09
2.8000,10.74,798.43,17142.86
2.8100,10.74,798.43,7749.51
2.8200,10.14,845.40,7655.58
2.8300,10.14,845.40,7749.51
2.8400,9.61,892.37,7749.51
2.8500,8.69,986.30,7702.54
2.8600,8.69,986.30,7514.68
2.8700,8.30,1033.27,7420.74
4.0300,20.29,422.70,8876.71
4.0400,16.60,516.63,2583.17
4.0500,16.60,516.63,2818.00
4.0600,18.26,469.67,2958.90
4.0700,18.26,469.67,3052.84
4.0800,18.26,469.67,2864.97
4.0900,15.21,563.60,9299.41
4.1000,16.60,516.63,11647.75
4.1100,18.26,469.67,21604.70
4.1200,14.04,610.57,21604.70
4.1500,12.17,704.50,8782.78
4.1600,16.60,516.63,3334.64
4.1700,22.82,375.73,3334.64
